"ID","N","gap","Length_before","Length_after","Year","cluster"
"KM198893",0,1,1354,1353,2014,1
"KM594039",0,1,1354,1353,2009,31
"KP723638",0,1,1354,1353,2014,46
"KP997032",0,1,1354,1353,2014,18
"KR534217",0,1,1354,1353,2008,21
"KR534218",0,1,1354,1353,2008,21
"KR534219",0,1,1354,1353,2007,28
"KR534220",0,1,1354,1353,2008,21
"KR534228",0,1,1354,1353,2010,28
"KR534229",0,1,1354,1353,2010,21
"KR534230",0,1,1354,1353,2010,28
"KR534231",0,1,1354,1353,2010,28
"KR534232",0,1,1354,1353,2011,21
"KR534233",0,1,1354,1353,2011,21
"KR534234",0,1,1354,1353,2011,28
"KR534235",0,1,1354,1353,2011,21
"KR534236",0,1,1354,1353,2011,21
"KR534237",0,1,1354,1353,2011,21
"KR534238",0,1,1354,1353,2011,28
"KR534244",0,1,1354,1353,2011,44
"KR534245",0,1,1354,1353,2011,44
"KR534246",0,1,1354,1353,2011,44
"KR534247",0,1,1354,1353,2011,44
"KR534248",0,1,1354,1353,2011,44
"KR534249",0,1,1354,1353,2011,44
"KR534250",0,1,1354,1353,2011,21
"KR534251",0,1,1354,1353,2011,28
"KR534252",0,1,1354,1353,2011,28
"KR534253",0,1,1354,1353,2011,21
"KR534254",0,1,1354,1353,2011,44
"KR534256",0,1,1354,1353,2011,21
"KR906734",0,1,1354,1353,2008,28
"KR906735",0,1,1354,1353,2008,12
"KR906736",0,1,1354,1353,2008,12
"KR906737",0,1,1354,1353,2008,21
"KR906738",0,1,1354,1353,2004,21
"KR906739",0,1,1354,1353,2004,28
"KR906740",0,1,1354,1353,2009,43
"KR906741",0,1,1354,1353,2003,21
"KR906742",0,1,1354,1353,2009,43
"KR906743",0,1,1354,1353,2010,28
"KR906744",0,1,1354,1353,2010,28
"KR906745",0,1,1354,1353,2010,21
"KR906746",0,1,1354,1353,2010,42
"KR906747",0,1,1354,1353,2010,42
"KR906748",0,1,1354,1353,2010,3
"KR906749",0,1,1354,1353,2010,21
"KR906750",0,1,1354,1353,2010,43
"KR906751",0,1,1354,1353,2011,42
"KR906752",0,1,1354,1353,2011,3
"KR906753",0,1,1354,1353,2011,21
"KR906754",0,1,1354,1353,2011,43
"KR906755",0,1,1354,1353,2011,44
"KR906756",0,1,1354,1353,2011,21
"KR906757",0,1,1354,1353,2010,42
"KR906758",1,20,1354,1333,2010,44
"KR906759",0,1,1354,1353,2010,28
"KR906760",0,1,1354,1353,2010,21
"KR906761",0,3,1354,1351,2010,21
"KR906762",0,1,1354,1353,2010,21
"KR906763",0,1,1354,1353,2010,12
"KR906764",0,1,1354,1353,2010,12
"KR906765",0,1,1354,1353,2010,12
"KR906766",0,1,1354,1353,2010,12
"KR906767",0,1,1354,1353,2011,21
"KR906768",0,1,1354,1353,2011,43
"KR906769",0,1,1354,1353,2011,45
"KR906770",0,1,1354,1353,2011,45
"KR906771",0,1,1354,1353,2011,44
"KR906772",0,1,1354,1353,2011,21
"KR906773",0,1,1354,1353,2011,21
"KR906774",0,1,1354,1353,2011,28
"KR906775",0,1,1354,1353,2011,21
"KR906776",0,1,1354,1353,2011,45
"KR906777",0,1,1354,1353,2011,45
"KR906778",0,1,1354,1353,2011,21
"KR906779",1,1,1354,1352,2012,28
"KR906780",0,1,1354,1353,2011,21
"KR906781",0,1,1354,1353,2012,21
"KR906782",0,1,1354,1353,2012,44
"KR906783",0,1,1354,1353,2012,21
"KR906784",0,1,1354,1353,2012,45
"KR906785",0,1,1354,1353,2012,28
"KR906786",0,1,1354,1353,2012,21
"KR906787",0,1,1354,1353,2012,44
"KR906788",0,1,1354,1353,2012,21
"KR906789",0,1,1354,1353,2012,45
"KR906790",0,1,1354,1353,2012,28
"KR906791",50,1,1354,1303,2012,28
"KR906792",0,1,1354,1353,2012,21
"KT006769",0,1,1354,1353,2013,30
"KT336432",0,1,1354,1353,2012,42
"KT336433",0,1,1354,1353,1991,27
"KT336434",0,1,1354,1353,1992,42
"KT336435",0,1,1354,1353,1993,42
"KT336436",0,1,1354,1353,2012,42
"KT336437",0,1,1354,1353,2012,42
"KT728348",0,1,1354,1353,2003,22
"KT728349",0,1,1354,1353,2003,22
"KX148101",0,1,1354,1353,1979,9
"KX148102",0,1,1354,1353,1991,30
"KX148103",0,1,1354,1353,1981,42
"KX148104",0,1,1354,1353,1978,6
"KX148110",0,1,1354,1353,1991,30
"KX148111",0,1,1354,1353,1991,30
"KX148112",0,1,1354,1353,1991,30
"KX148113",0,1,1354,1353,1991,33
"KX148114",0,1,1354,1353,1995,33
"KX148115",0,1,1354,1353,1996,33
"KX148116",0,1,1354,1353,1996,33
"KX148117",0,1,1354,1353,1997,33
"KX148118",0,1,1354,1353,1994,33
"KX148119",0,1,1354,1353,1993,33
"KX148120",0,1,1354,1353,1993,33
"KX148121",0,1,1354,1353,1993,33
"KX148122",0,1,1354,1353,1991,33
"KX148123",0,1,1354,1353,1991,33
"KX148124",0,1,1354,1353,1991,33
"KX148125",0,1,1354,1353,1994,32
"KX148126",0,1,1354,1353,1996,32
"KX148127",0,1,1354,1353,1991,32
"KX148128",0,1,1354,1353,1992,32
"KX148129",0,1,1354,1353,1994,32
"KX148130",0,1,1354,1353,1994,32
"KX148131",0,1,1354,1353,1994,32
"KX148132",0,1,1354,1353,1994,32
"KX148133",0,1,1354,1353,1986,32
"KX148134",0,1,1354,1353,1994,32
"KX148135",0,1,1354,1353,1991,2
"KX148136",0,1,1354,1353,1993,34
"KX148137",0,1,1354,1353,1993,34
"KX148138",0,1,1354,1353,1993,34
"KX148139",0,1,1354,1353,1993,34
"KX148140",0,1,1354,1353,1986,34
"KX148141",0,1,1354,1353,1992,34
"KX148142",0,1,1354,1353,1994,34
"KX148143",0,1,1354,1353,1993,34
"KX148144",0,1,1354,1353,1994,34
"KX148145",0,1,1354,1353,1986,34
"KX148146",0,1,1354,1353,1993,35
"KX148147",0,1,1354,1353,1988,35
"KX148148",0,1,1354,1353,1992,35
"KX148149",0,1,1354,1353,1991,35
"KX148150",0,1,1354,1353,1986,35
"KX148151",0,1,1354,1353,1996,17
"KX148152",0,1,1354,1353,1996,17
"KX148153",0,1,1354,1353,1996,17
"KX148154",0,1,1354,1353,1997,17
"KX148155",0,1,1354,1353,1993,17
"KX148156",0,1,1354,1353,1991,17
"KX148157",0,1,1354,1353,1993,17
"KX148158",0,1,1354,1353,1993,17
"KX148159",0,1,1354,1353,1974,36
"KX148160",0,1,1354,1353,1991,7
"KX148161",0,1,1354,1353,1972,2
"KX148162",0,1,1354,1353,1993,8
"KX148163",0,1,1354,1353,1993,8
"KX148164",0,1,1354,1353,1993,8
"KX148165",0,1,1354,1353,1993,8
"KX148166",0,1,1354,1353,1993,8
"KX148167",0,1,1354,1353,1993,8
"KX148168",0,1,1354,1353,1987,38
"KX148169",0,1,1354,1353,1990,38
"KX148170",0,1,1354,1353,1990,38
"KX148171",0,1,1354,1353,1991,38
"KX148172",0,1,1354,1353,1987,38
"KX148173",0,1,1354,1353,1997,38
"KX148174",0,1,1354,1353,1998,38
"KX148175",0,1,1354,1353,1998,38
"KX148176",0,1,1354,1353,2004,38
"KX148177",0,1,1354,1353,1996,5
"KX148178",0,1,1354,1353,1996,5
"KX148179",0,1,1354,1353,1996,5
"KX148180",0,1,1354,1353,1993,5
"KX148181",0,1,1354,1353,1996,5
"KX148182",0,1,1354,1353,1996,5
"KX148183",0,1,1354,1353,1993,5
"KX148184",0,1,1354,1353,1996,5
"KX148185",0,1,1354,1353,1996,25
"KX148186",0,1,1354,1353,1984,40
"KX148187",0,1,1354,1353,1996,4
"KX148188",0,1,1354,1353,1991,4
"KX148189",0,1,1354,1353,1985,4
"KX148190",0,1,1354,1353,1976,4
"KX148191",0,1,1354,1353,1993,4
"KX148192",0,1,1354,1353,1993,4
"KX148193",0,1,1354,1353,2008,1
"KX148194",0,1,1354,1353,1989,1
"KX148195",0,1,1354,1353,2004,1
"KX148196",0,1,1354,1353,1990,1
"KX148197",0,1,1354,1353,2015,1
"KX148198",0,1,1354,1353,1993,46
"KX148199",0,1,1354,1353,1993,46
"KX148200",0,1,1354,1353,1988,46
"KX148201",0,1,1354,1353,1986,1
"KX148202",0,1,1354,1353,1995,1
"KX148203",0,1,1354,1353,1986,42
"KX148204",0,1,1354,1353,1992,27
"KX148205",0,1,1354,1353,1994,12
"KX148206",0,1,1354,1353,1996,28
"KX148207",0,1,1354,1353,2014,28
"KX148208",0,1,1354,1353,1992,3
"KX148209",0,1,1354,1353,2004,1
"KX148210",0,1,1354,1353,1998,1
"KX148211",0,1,1354,1353,1986,1
"KX148212",0,1,1354,1353,1993,26
"KX148213",0,1,1354,1353,1982,9
"KX148214",0,1,1354,1353,1995,31
"KX148215",0,1,1354,1353,1995,31
"KX148216",0,1,1354,1353,1986,31
"KX148217",0,1,1354,1353,1986,31
"KX708499",0,1,1354,1353,2015,9
"KX708500",0,1,1354,1353,2014,9
"KX708501",0,1,1354,1353,2013,9
"KX708502",0,1,1354,1353,2012,30
"KX708503",0,1,1354,1353,2014,30
"KX708504",0,1,1354,1353,2008,30
"KY210220",0,1,1354,1353,2008,21
"KY210221",6,1,1354,1347,2008,21
"KY210222",0,1,1354,1353,2009,21
"KY210223",0,1,1354,1353,2007,28
"KY210224",0,1,1354,1353,2010,21
"KY210225",0,1,1354,1353,2011,44
"KY210226",0,1,1354,1353,2011,21
"KY210227",0,1,1354,1353,2011,45
"KY210228",0,1,1354,1353,2011,21
"KY210229",0,1,1354,1353,2011,44
"KY210230",0,1,1354,1353,2011,21
"KY210231",0,1,1354,1353,2011,44
"KY210232",0,1,1354,1353,2011,44
"KY210233",0,1,1354,1353,2011,45
"KY210234",0,1,1354,1353,2011,44
"KY210235",0,1,1354,1353,2011,44
"KY210236",0,1,1354,1353,2011,21
"KY210237",0,1,1354,1353,2011,45
"KY210238",0,1,1354,1353,2011,44
"KY210239",0,1,1354,1353,2011,44
"KY210240",0,1,1354,1353,2011,45
"KY210241",0,1,1354,1353,2011,44
"KY210242",0,1,1354,1353,2011,45
"KY210243",0,1,1354,1353,2011,44
"KY210244",0,1,1354,1353,2011,21
"KY210245",0,1,1354,1353,2012,28
"KY210246",0,1,1354,1353,2012,44
"KY210247",0,1,1354,1353,2012,44
"KY210248",0,1,1354,1353,2012,21
"KY210249",0,1,1354,1353,2012,44
"KY210250",0,1,1354,1353,2012,44
"KY210251",0,1,1354,1353,2012,44
"KY210252",0,1,1354,1353,2012,28
"KY210253",0,1,1354,1353,2013,28
"KY210254",0,1,1354,1353,2013,28
"KY210255",0,1,1354,1353,2013,28
"KY210256",0,1,1354,1353,2013,28
"KY210257",0,1,1354,1353,2013,45
"KY210258",0,1,1354,1353,2013,44
"KY210259",0,1,1354,1353,2013,44
"KY210260",0,1,1354,1353,2013,44
"KY210261",0,1,1354,1353,2013,45
"KY210262",0,1,1354,1353,2013,21
"KY210263",0,1,1354,1353,2013,28
"KY210264",0,1,1354,1353,2013,28
"KY210265",0,1,1354,1353,2013,21
"KY210266",0,1,1354,1353,2013,28
"KY210267",0,1,1354,1353,2013,21
"KY210268",0,1,1354,1353,2013,21
"KY210269",0,1,1354,1353,2013,45
"KY210270",0,1,1354,1353,2013,45
"KY210271",0,1,1354,1353,2013,44
"KY210272",0,1,1354,1353,2013,44
"KY210273",0,1,1354,1353,2013,21
"KY210274",0,1,1354,1353,2013,45
"KY210275",0,1,1354,1353,2013,28
"KY210276",0,1,1354,1353,2013,21
"KY210277",0,1,1354,1353,2011,45
"KY210278",0,1,1354,1353,2011,21
"KY210279",0,1,1354,1353,2011,45
"KY210280",0,1,1354,1353,2012,28
"KY210281",0,1,1354,1353,2012,28
"KY210282",0,1,1354,1353,2012,28
"KY210283",0,1,1354,1353,2012,45
"KY210284",0,1,1354,1353,2012,45
"KY210285",0,1,1354,1353,2012,28
"KY210286",0,1,1354,1353,2011,21
"KY210287",0,1,1354,1353,2012,21
"KY210288",0,1,1354,1353,2012,21
"KY210289",0,1,1354,1353,2012,44
"KY210290",0,1,1354,1353,2012,44
"KY210291",0,1,1354,1353,2012,44
"KY210292",0,1,1354,1353,2012,44
"KY210293",0,1,1354,1353,2012,44
"KY210294",0,1,1354,1353,2012,45
"KY210295",0,1,1354,1353,2012,21
"KY210296",0,1,1354,1353,2012,21
"KY210297",0,1,1354,1353,2012,21
"KY210298",0,1,1354,1353,2012,21
"KY210299",0,1,1354,1353,2012,44
"KY210300",0,1,1354,1353,2012,44
"KY210301",0,1,1354,1353,2012,44
"KY210302",0,1,1354,1353,2012,44
"KY210303",0,1,1354,1353,2012,21
"KY210304",0,1,1354,1353,2012,45
"KY210305",0,1,1354,1353,2012,21
"KY210306",0,1,1354,1353,2012,28
"KY210307",0,1,1354,1353,2012,44
"KY210308",0,1,1354,1353,2012,21
"KY210309",0,1,1354,1353,2012,28
"KY210310",0,1,1354,1353,2012,45
"KY210311",0,1,1354,1353,2012,28
"KY649620",0,1,1354,1353,2018,13
"KY765901",0,1,1354,1353,2012,10
"KY860583",0,1,1354,1353,1999,19
"KY860584",0,1,1354,1353,1999,23
"KY860585",0,1,1354,1353,2001,19
"KY860586",0,1,1354,1353,2001,19
"KY860587",0,1,1354,1353,2001,19
"KY860588",0,1,1354,1353,2004,23
"KY860589",0,1,1354,1353,2006,37
"KY860590",0,1,1354,1353,2007,19
"KY860591",0,1,1354,1353,2008,37
"KY860592",0,1,1354,1353,2009,37
"KY860593",0,1,1354,1353,2010,37
"KY860594",0,1,1354,1353,2012,37
"KY860595",0,1,1354,1353,2012,19
"KY860596",0,1,1354,1353,2014,37
"KY860597",0,1,1354,1353,2014,37
"KY860598",0,1,1354,1353,2014,37
"KY860599",0,1,1354,1353,2014,37
"KY860600",0,1,1354,1353,2014,37
"KY860601",0,1,1354,1353,2014,37
"KY860602",0,1,1354,1353,2014,37
"KY860603",0,1,1354,1353,2015,19
"KY860604",0,1,1354,1353,2000,24
"KY860605",0,1,1354,1353,2001,24
"KY860606",0,1,1354,1353,2001,4
"KY860607",0,1,1354,1353,2001,14
"KY860608",0,1,1354,1353,2001,14
"KY860609",0,1,1354,1353,2001,8
"KY860610",0,1,1354,1353,2001,26
"KY860611",0,1,1354,1353,2001,4
"KY860612",0,1,1354,1353,1989,11
"LC029889",0,1,1354,1353,2009,12
"LC325820",0,1,1354,1353,2018,29
"LN879480",0,1,1354,1353,2002,10
"LN879481",0,1,1354,1353,1998,32
"LT839616",0,1,1354,1353,2017,29
"LT909526",0,1,1354,1353,2018,20
"LT909528",0,1,1354,1353,2018,28
"LT909529",0,1,1354,1353,2018,1
"LT909530",0,1,1354,1353,2018,31
"LT909531",0,1,1354,1353,2018,46
"LT909532",0,1,1354,1353,2018,35
"LT909533",0,1,1354,1353,2018,38
"LT909534",0,1,1354,1353,2018,28
"LT909535",0,1,1354,1353,2018,1
"LT909536",0,1,1354,1353,2018,21
"LT909537",0,1,1354,1353,2018,35
"LT909538",0,1,1354,1353,2018,35
"LT909540",0,1,1354,1353,2018,38
"LT909542",0,1,1354,1353,2018,1
"LT909543",0,1,1354,1353,2018,31
"LT909544",0,1,1354,1353,2018,30
"LT909546",0,1,1354,1353,2018,1
"LT909547",0,1,1354,1353,2018,33
"LT909551",0,1,1354,1353,2018,46
"MF172976",0,1,1354,1353,2018,13
"MF197741",0,1,1354,1353,2008,18
"MF197742",0,1,1354,1353,2014,33
"MF197743",0,1,1354,1353,2010,17
"MG458306",0,1,1354,1353,2018,33
"MG458309",0,1,1354,1353,1978,6
"MG458310",0,1,1354,1353,1986,32
"MG458311",0,1,1354,1353,1998,34
"MG458312",0,1,1354,1353,1997,2
"MG458315",0,1,1354,1353,1998,9
"MG458316",0,1,1354,1353,1998,9
"MG458317",0,1,1354,1353,1999,9
"MG458318",0,1,1354,1353,2008,42
"MG458319",0,1,1354,1353,2012,1
"MH267792",0,1,1354,1353,2017,13
"MK760667",0,1,1354,1353,2008,40
"MK760668",0,1,1354,1353,2008,40
"MK760669",0,1,1354,1353,2008,20
"MK760670",0,1,1354,1353,2008,39
"MK760671",0,1,1354,1353,2008,39
"MK760672",0,1,1354,1353,2008,40
"MK760673",0,1,1354,1353,2008,15
"MK760674",0,1,1354,1353,2008,39
"MK760675",0,1,1354,1353,2008,41
"MK760676",0,1,1354,1353,2009,41
"MK760677",0,1,1354,1353,2009,39
"MK760678",0,1,1354,1353,2009,40
"MK760679",0,1,1354,1353,2008,41
"MK760680",0,1,1354,1353,2008,4
"MK760681",0,1,1354,1353,2009,20
"MK760682",0,1,1354,1353,2009,41
"MK760683",0,1,1354,1353,2009,20
"MK760684",0,1,1354,1353,2009,41
"MK760685",0,1,1354,1353,2009,39
"MK760686",0,1,1354,1353,2009,40
"MK760687",0,1,1354,1353,2009,4
"MK760688",0,1,1354,1353,2009,40
"MK760689",0,1,1354,1353,2010,39
"MK760690",0,1,1354,1353,2010,41
"MK760691",0,1,1354,1353,2009,4
"MK760692",0,1,1354,1353,2009,40
"MK760693",0,1,1354,1353,2009,39
"MK760694",0,1,1354,1353,2009,39
"MK760695",0,1,1354,1353,2011,25
"MK760696",0,1,1354,1353,2012,39
"MK760697",0,1,1354,1353,2012,20
"MK760698",0,1,1354,1353,2012,39
"MK760699",0,1,1354,1353,2012,39
"MK760700",0,1,1354,1353,2012,36
"MK760701",0,1,1354,1353,2012,39
"MK760703",0,1,1354,1353,2012,39
"MK760704",0,1,1354,1353,2012,39
"MK760705",0,1,1354,1353,2012,39
"MK760706",0,1,1354,1353,2012,36
"MK760707",0,1,1354,1353,2012,36
"MK760708",0,1,1354,1353,2012,39
"MK760709",0,1,1354,1353,2012,40
"MK760710",0,1,1354,1353,2013,15
"MK760711",0,1,1354,1353,2013,11
"MK760712",0,1,1354,1353,2013,36
"MK760713",0,1,1354,1353,2013,39
"MK760714",0,1,1354,1353,2013,11
"MK760715",0,1,1354,1353,2013,25
"MK760716",0,1,1354,1353,2013,39
"MK760717",0,1,1354,1353,2013,11
"MK760718",0,1,1354,1353,2013,11
"MK760719",0,1,1354,1353,2013,4
"MK760720",0,1,1354,1353,2013,39
"MK760721",0,1,1354,1353,2013,39
"MK760722",0,1,1354,1353,2013,39
"MK760723",0,1,1354,1353,2013,36
"MK760724",0,1,1354,1353,2013,39
"MK760725",0,1,1354,1353,2013,39
"MK760726",0,1,1354,1353,2013,39
"MK760727",0,1,1354,1353,2013,40
"MK760728",0,1,1354,1353,2014,40
"MK760730",0,1,1354,1353,2014,11
"MK760731",0,1,1354,1353,2014,36
"MK760732",0,1,1354,1353,2014,39
"MK760733",0,1,1354,1353,2014,39
"MK760734",0,1,1354,1353,2013,36
"MK760736",0,1,1354,1353,2014,39
"MK760737",0,1,1354,1353,2013,39
"MK760738",0,1,1354,1353,2014,39
"MK760739",0,1,1354,1353,2013,40
"MK760740",0,1,1354,1353,2013,39
"MK760741",0,1,1354,1353,2013,39
"MK760742",0,1,1354,1353,2014,25
"MK760743",0,1,1354,1353,2014,11
"MK760744",0,1,1354,1353,2014,36
"MK760745",0,1,1354,1353,2014,39
"MK760746",0,1,1354,1353,2014,11
"MK760747",0,1,1354,1353,2014,41
"MK760748",0,1,1354,1353,2014,39
"MK760749",0,1,1354,1353,2014,39
"MK760750",0,1,1354,1353,2014,39
"MK760751",0,1,1354,1353,2014,20
"MK760752",0,1,1354,1353,2014,39
"MK760753",0,1,1354,1353,2014,36
"MK760754",0,1,1354,1353,2014,39
"MK760755",0,1,1354,1353,2014,36
"MK760756",0,1,1354,1353,2014,41
"MK760757",0,1,1354,1353,2014,41
"MK760758",0,1,1354,1353,2014,39
"MK760759",0,1,1354,1353,2014,20
"MK760760",0,1,1354,1353,2014,41
"MK760762",0,1,1354,1353,2014,39
"MK760763",0,1,1354,1353,2014,20
"MK760764",0,1,1354,1353,2014,40
"MK760765",0,1,1354,1353,2014,39
"MK760766",0,1,1354,1353,2015,26
"MK760767",0,1,1354,1353,2015,39
"MK760768",0,1,1354,1353,2007,9
"MK760769",0,1,1354,1353,2009,9
"MK760770",0,1,1354,1353,2009,9
"MK981888",0,1,1354,1353,1993,1
"MN726802",138,1,1354,1215,2016,21
"MN726803",0,229,1354,1125,2018,21
"MN726804",0,1,1354,1353,2015,43
"MN726805",0,1,1354,1353,2017,46
"MN726806",0,980,1354,374,2017,21
"MN726807",60,42,1354,1252,2017,21
"MN726808",0,42,1354,1312,2016,21
"MN726809",5,1,1354,1348,2016,21
"MN726810",2,1,1354,1351,2015,46
"MN726811",0,271,1354,1083,2017,21
"MN726812",2,1,1354,1351,2017,46
"MN726813",1,481,1354,872,2017,21
"MN726814",1,1,1354,1352,2018,28
"MN726815",0,1,1354,1353,2015,21
"MN726816",0,229,1354,1125,2018,28
"MN726817",0,1,1354,1353,2016,21
"MN726818",0,1,1354,1353,2015,21
"MN726819",4,1,1354,1349,2013,46
"MN726820",1,8,1354,1345,2017,21
"MN726821",61,229,1354,1064,2018,28
"MN726822",0,271,1354,1083,2018,21
"MN726823",0,229,1354,1125,2017,21
"MN726824",0,1,1354,1353,2016,43
"MN726825",4,59,1354,1291,2015,21
"MN726826",0,1,1354,1353,2016,43
"MN726827",0,1,1354,1353,2017,43
"MN726828",145,1,1354,1208,2017,21
"MN726829",8,53,1354,1293,2017,28
"MN726830",2,1,1354,1351,2018,46
"MN726831",0,1,1354,1353,2013,28
"MN726832",1,271,1354,1082,2017,21
"MN726833",3,6,1354,1345,2017,28
"MN726834",353,229,1354,772,2017,21
"MN726835",2,1,1354,1351,2017,21
