ID	N	gap	Length_before	Length_after	Year	cluster
KR534252	0	14	11936	11922	2011	Cosmopolitan AF1b_A1.3
KR534253	0	15	11936	11921	2011	Cosmopolitan AF1b_F1.1
KR534254	0	14	11936	11922	2011	Cosmopolitan AF1b_E1.1
KR534256	0	16	11936	11920	2011	Cosmopolitan AF1b_G1
KR906734	0	14	11936	11922	2008	Cosmopolitan AF1b_A1.3
KR906735	0	33	11936	11903	2008	Cosmopolitan AF1b_A1.1
KR906736	0	14	11936	11922	2008	Cosmopolitan AF1b_A1.1
KR906737	1	17	11936	11918	2008	Cosmopolitan AF1b_B1.1
KR906738	0	14	11936	11922	2004	Cosmopolitan AF1b_B1.1.1
KR906739	0	14	11936	11922	2004	Cosmopolitan AF1b_A1.3
KR906740	5	23	11936	11908	2009	Cosmopolitan AF1b_C1.1
KR906741	0	14	11936	11922	2003	Cosmopolitan AF1b_C1
KR906742	0	14	11936	11922	2009	Cosmopolitan AF1b_C1.1
KR906743	2	23	11936	11911	2010	Cosmopolitan AF1b_A1.3
KR906744	0	23	11936	11913	2010	Cosmopolitan AF1b_A1.3
KR906745	0	23	11936	11913	2010	Cosmopolitan AF1b_B1
KR906746	0	61	11936	11875	2010	Cosmopolitan AF1b_A1.2
KR906747	0	14	11936	11922	2010	Cosmopolitan AF1b_A1.2
KR906748	0	14	11936	11922	2010	Cosmopolitan AF1b_A1
KR906749	0	58	11936	11878	2010	Cosmopolitan AF1b_C1
KR906750	0	82	11936	11854	2010	Cosmopolitan AF1b_C1.1
KR906751	0	22	11936	11914	2011	Cosmopolitan AF1b_A1.2
KR906752	0	14	11936	11922	2011	Cosmopolitan AF1b_A1
KR906753	0	14	11936	11922	2011	Cosmopolitan AF1b_C1
KR906754	0	71	11936	11865	2011	Cosmopolitan AF1b_C1.1
KR906755	0	14	11936	11922	2011	Cosmopolitan AF1b_E1.1
KR906756	1	14	11936	11921	2011	Cosmopolitan AF1b_E1
KR906757	8	46	11936	11882	2010	Cosmopolitan AF1b_A1.2
KR906758	2	111	11936	11823	2010	Cosmopolitan AF1b_E1.1
KR906759	113	107	11936	11716	2010	Cosmopolitan AF1b_A1.3
KR906760	0	17	11936	11919	2010	Cosmopolitan AF1b_E1
KR906761	1	280	11936	11655	2010	Cosmopolitan AF1b_C1
KR906762	0	23	11936	11913	2010	Cosmopolitan AF1b_C1
KR906763	0	17	11936	11919	2010	Cosmopolitan AF1b_A1.1
KR906764	0	22	11936	11914	2010	Cosmopolitan AF1b_A1.1
KR906765	0	14	11936	11922	2010	Cosmopolitan AF1b_A1.1
KR906766	0	23	11936	11913	2010	Cosmopolitan AF1b_A1.1
KR906767	0	23	11936	11913	2011	Cosmopolitan AF1b_C1
KR906768	0	58	11936	11878	2011	Cosmopolitan AF1b_C1.1
KR906769	1	14	11936	11921	2011	Cosmopolitan AF1b_A1.3.1
KR906770	2	23	11936	11911	2011	Cosmopolitan AF1b_A1.3.1
KR906771	0	14	11936	11922	2011	Cosmopolitan AF1b_E1.1
KR906772	0	14	11936	11922	2011	Cosmopolitan AF1b_E1
KR906773	0	14	11936	11922	2011	Cosmopolitan AF1b_F1.1
KR906774	0	16	11936	11920	2011	Cosmopolitan AF1b_A1.3
KR906775	0	82	11936	11854	2011	Cosmopolitan AF1b_A1.1.1
KR906776	0	14	11936	11922	2011	Cosmopolitan AF1b_A1.3.1
KR906777	0	14	11936	11922	2011	Cosmopolitan AF1b_A1.3.1
KR906778	0	23	11936	11913	2011	Cosmopolitan AF1b_F1.1
KR906779	1	17	11936	11918	2012	Cosmopolitan AF1b_A1.3
KR906780	0	17	11936	11919	2011	Cosmopolitan AF1b_F1.1
KR906781	0	14	11936	11922	2012	Cosmopolitan AF1b_F1.1
KR906782	0	18	11936	11918	2012	Cosmopolitan AF1b_E1.1
KR906783	0	14	11936	11922	2012	Cosmopolitan AF1b_B1.1
KR906784	0	14	11936	11922	2012	Cosmopolitan AF1b_A1.3.1
KR906785	0	15	11936	11921	2012	Cosmopolitan AF1b_A1.3
KR906786	0	14	11936	11922	2012	Cosmopolitan AF1b_B1.1.1
KR906787	0	14	11936	11922	2012	Cosmopolitan AF1b_E1.1
KR906788	1	18	11936	11917	2012	Cosmopolitan AF1b_G1
KR906789	0	14	11936	11922	2012	Cosmopolitan AF1b_A1.3.1
KR906790	0	14	11936	11922	2012	Cosmopolitan AF1b_A1.3
KR906791	746	120	11936	11070	2012	Cosmopolitan AF1b_A1.3
KR906792	0	14	11936	11922	2012	Cosmopolitan AF1b_G1
KT336432	0	14	11936	11922	2012	Cosmopolitan AF1b_D1
KT336433	0	14	11936	11922	1991	Cosmopolitan AF1b_A1
KT336434	0	14	11936	11922	1992	Cosmopolitan AF1b_A1.2
KT336435	0	14	11936	11922	1993	Cosmopolitan AF1b_A1.2.1
KT336436	0	14	11936	11922	2012	Cosmopolitan AF1b_A1.2.1
KT336437	0	15	11936	11921	2012	Cosmopolitan AF1b_A1.2.1
KX148103	0	14	11936	11922	1981	Cosmopolitan AF1b_A1.2
KX148203	0	135	11936	11801	1986	Cosmopolitan AF1b_A1.2.1
KX148204	0	136	11936	11800	1992	Cosmopolitan AF1b_A1.4
KX148205	0	135	11936	11801	1994	Cosmopolitan AF1b_A1.1
KX148206	0	135	11936	11801	1996	Cosmopolitan AF1b_A1.3
KX148207	0	135	11936	11801	2014	Cosmopolitan AF1b_A1.3
KX148208	0	135	11936	11801	1992	Cosmopolitan AF1b_A1
KY210220	0	23	11936	11913	2008	Cosmopolitan AF1b_B1.1
KY210221	147	24	11936	11765	2008	Cosmopolitan AF1b_B1.1
KY210222	0	14	11936	11922	2009	Cosmopolitan AF1b_B1.1
KY210223	0	23	11936	11913	2007	Cosmopolitan AF1b_A1.3
KY210224	0	14	11936	11922	2010	Cosmopolitan AF1b_G1
KY210225	0	14	11936	11922	2011	Cosmopolitan AF1b_E1.1
KY210226	1	17	11936	11918	2011	Cosmopolitan AF1b_G1
KY210227	0	23	11936	11913	2011	Cosmopolitan AF1b_A1.3.1
KY210228	194	80	11936	11662	2011	Cosmopolitan AF1b_B1.1.1
KY210229	0	14	11936	11922	2011	Cosmopolitan AF1b_E1.1
KY210230	0	14	11936	11922	2011	Cosmopolitan AF1b_G1
KY210231	0	14	11936	11922	2011	Cosmopolitan AF1b_E1.1
KY210232	0	14	11936	11922	2011	Cosmopolitan AF1b_E1.1
KY210233	0	14	11936	11922	2011	Cosmopolitan AF1b_A1.3.1
KY210234	8	23	11936	11905	2011	Cosmopolitan AF1b_E1.1
KY210235	0	14	11936	11922	2011	Cosmopolitan AF1b_E1.1
KY210236	0	23	11936	11913	2011	Cosmopolitan AF1b_G1
KY210237	0	16	11936	11920	2011	Cosmopolitan AF1b_A1.3.1
KY210238	0	14	11936	11922	2011	Cosmopolitan AF1b_E1.1
KY210239	0	14	11936	11922	2011	Cosmopolitan AF1b_E1.1
KY210240	0	52	11936	11884	2011	Cosmopolitan AF1b_A1.3.1
KY210241	0	31	11936	11905	2011	Cosmopolitan AF1b_E1.1
KY210242	0	14	11936	11922	2011	Cosmopolitan AF1b_A1.3.1
KY210243	0	23	11936	11913	2011	Cosmopolitan AF1b_E1.1
KY210244	0	80	11936	11856	2011	Cosmopolitan AF1b_G1
KY210245	0	14	11936	11922	2012	Cosmopolitan AF1b_A1.3
KY210246	0	14	11936	11922	2012	Cosmopolitan AF1b_E1.1
KY210247	0	14	11936	11922	2012	Cosmopolitan AF1b_E1.1
KY210248	0	14	11936	11922	2012	Cosmopolitan AF1b_G1
KY210249	0	14	11936	11922	2012	Cosmopolitan AF1b_E1.1
KY210250	0	17	11936	11919	2012	Cosmopolitan AF1b_E1.1
KY210251	0	14	11936	11922	2012	Cosmopolitan AF1b_E1.1
KY210252	0	14	11936	11922	2012	Cosmopolitan AF1b_A1.3
KY210253	0	14	11936	11922	2013	Cosmopolitan AF1b_A1.3
KY210254	0	15	11936	11921	2013	Cosmopolitan AF1b_A1.3
KY210255	0	14	11936	11922	2013	Cosmopolitan AF1b_A1.3
KY210256	0	14	11936	11922	2013	Cosmopolitan AF1b_A1.3
KY210257	0	14	11936	11922	2013	Cosmopolitan AF1b_A1.3.1
KY210258	0	15	11936	11921	2013	Cosmopolitan AF1b_E1.1
KY210259	0	17	11936	11919	2013	Cosmopolitan AF1b_E1.1
KY210260	6	39	11936	11891	2013	Cosmopolitan AF1b_E1.1
KY210261	0	14	11936	11922	2013	Cosmopolitan AF1b_A1.3.1
KY210262	0	14	11936	11922	2013	Cosmopolitan AF1b_G1
KY210263	0	14	11936	11922	2013	Cosmopolitan AF1b_A1.3
KY210264	0	14	11936	11922	2013	Cosmopolitan AF1b_A1.3
KY210265	0	14	11936	11922	2013	Cosmopolitan AF1b_G1
KY210266	0	14	11936	11922	2013	Cosmopolitan AF1b_A1.3
KY210267	0	14	11936	11922	2013	Cosmopolitan AF1b_E1
KY210268	0	14	11936	11922	2013	Cosmopolitan AF1b_F1.1
KY210269	0	14	11936	11922	2013	Cosmopolitan AF1b_A1.3.1
KY210270	0	14	11936	11922	2013	Cosmopolitan AF1b_A1.3.1
KY210271	0	14	11936	11922	2013	Cosmopolitan AF1b_E1.1
KY210272	0	14	11936	11922	2013	Cosmopolitan AF1b_E1.1
KY210273	0	14	11936	11922	2013	Cosmopolitan AF1b_G1
KY210274	0	14	11936	11922	2013	Cosmopolitan AF1b_A1.3.1
KY210275	0	23	11936	11913	2013	Cosmopolitan AF1b_A1.1.1
KY210276	0	14	11936	11922	2013	Cosmopolitan AF1b_G1
KY210277	0	14	11936	11922	2011	Cosmopolitan AF1b_A1.3.1
KY210278	0	17	11936	11919	2011	Cosmopolitan AF1b_F1.1
KY210279	8	74	11936	11854	2011	Cosmopolitan AF1b_A1.3.1
KY210280	5	14	11936	11917	2012	Cosmopolitan AF1b_A1.3
KY210281	0	14	11936	11922	2012	Cosmopolitan AF1b_A1.3
KY210282	0	67	11936	11869	2012	Cosmopolitan AF1b_A1.3
KY210283	0	14	11936	11922	2012	Cosmopolitan AF1b_A1.3.1
KY210284	17	23	11936	11896	2012	Cosmopolitan AF1b_A1.3.1
KY210285	0	14	11936	11922	2012	Cosmopolitan AF1b_A1.3
KY210286	0	15	11936	11921	2011	Cosmopolitan AF1b_F1.1
KY210287	7	63	11936	11866	2012	Cosmopolitan AF1b_F1.1
KY210288	0	15	11936	11921	2012	Cosmopolitan AF1b_F1.1
KY210289	0	17	11936	11919	2012	Cosmopolitan AF1b_E1.1
KY210290	0	17	11936	11919	2012	Cosmopolitan AF1b_E1.1
KY210291	0	14	11936	11922	2012	Cosmopolitan AF1b_E1.1
KY210292	0	14	11936	11922	2012	Cosmopolitan AF1b_E1.1
KY210293	0	22	11936	11914	2012	Cosmopolitan AF1b_E1.1
KY210294	0	16	11936	11920	2012	Cosmopolitan AF1b_A1.3.1
KY210295	0	14	11936	11922	2012	Cosmopolitan AF1b_F1.1
KY210296	0	14	11936	11922	2012	Cosmopolitan AF1b_F1.1
KY210297	0	14	11936	11922	2012	Cosmopolitan AF1b_G1
KY210298	0	17	11936	11919	2012	Cosmopolitan AF1b_G1
KY210299	0	23	11936	11913	2012	Cosmopolitan AF1b_E1.1
KY210300	0	14	11936	11922	2012	Cosmopolitan AF1b_E1.1
KY210301	0	14	11936	11922	2012	Cosmopolitan AF1b_E1.1
KY210302	0	17	11936	11919	2012	Cosmopolitan AF1b_E1.1
KY210303	0	14	11936	11922	2012	Cosmopolitan AF1b_G1
KY210304	0	14	11936	11922	2012	Cosmopolitan AF1b_A1.3.1
KY210305	0	14	11936	11922	2012	Cosmopolitan AF1b_G1
KY210306	0	14	11936	11922	2012	Cosmopolitan AF1b_A1.3
KY210307	0	14	11936	11922	2012	Cosmopolitan AF1b_E1.1
KY210308	0	61	11936	11875	2012	Cosmopolitan AF1b_F1.1
KY210309	0	31	11936	11905	2012	Cosmopolitan AF1b_A1.3
KY210310	0	45	11936	11891	2012	Cosmopolitan AF1b_A1.3.1
KY210311	0	17	11936	11919	2012	Cosmopolitan AF1b_A1.3
LC029889	0	14	11936	11922	2009	Cosmopolitan AF1b_A1.1.1
LT909528	0	14	11936	11922	2018	Cosmopolitan AF1b_A1.3
LT909534	0	14	11936	11922	2018	Cosmopolitan AF1b_A1.3
LT909536	0	14	11936	11922	2018	Cosmopolitan AF1b_A1.1.1
MG458318	0	19	11936	11917	2008	Cosmopolitan AF1b_A1.2.1
MN726802	562	782	11936	10592	2016	Cosmopolitan AF1b_F1
MN726803	217	3358	11936	8361	2018	Cosmopolitan AF1b_B1
MN726804	0	14	11936	11922	2015	Cosmopolitan AF1b_C1.1
MN726807	587	1299	11936	10050	2017	Cosmopolitan AF1b_F1
MN726808	1	130	11936	11805	2016	Cosmopolitan AF1b_F1
MN726809	689	804	11936	10443	2016	Cosmopolitan AF1b_F1
MN726811	661	1981	11936	9294	2017	Cosmopolitan AF1b_E1
MN726814	6	90	11936	11840	2018	Cosmopolitan AF1b_A1.3
MN726815	0	68	11936	11868	2015	Cosmopolitan AF1b_F1.1
MN726816	158	338	11936	11440	2018	Cosmopolitan AF1b_A1.3
MN726817	306	303	11936	11327	2016	Cosmopolitan AF1b_F1
MN726818	0	68	11936	11868	2015	Cosmopolitan AF1b_F1
MN726820	19	117	11936	11800	2017	Cosmopolitan AF1b_F1
MN726821	71	737	11936	11128	2018	Cosmopolitan AF1b_A1.3
MN726822	762	1678	11936	9496	2018	Cosmopolitan AF1b_E1
MN726823	505	1173	11936	10258	2017	Cosmopolitan AF1b_F1
MN726824	150	304	11936	11482	2016	Cosmopolitan AF1b_C1.1
MN726825	4	204	11936	11728	2015	Cosmopolitan AF1b_F1.1
MN726826	80	68	11936	11788	2016	Cosmopolitan AF1b_C1.1
MN726827	284	68	11936	11584	2017	Cosmopolitan AF1b_C1.1
MN726828	649	1230	11936	10057	2017	Cosmopolitan AF1b_F1
MN726829	470	1239	11936	10227	2017	Cosmopolitan AF1b_A1.3
MN726831	9	90	11936	11837	2013	Cosmopolitan AF1b_A1.3
MN726832	313	1851	11936	9772	2017	Cosmopolitan AF1b_E1
MN726833	171	456	11936	11309	2017	Cosmopolitan AF1b_A1.3
MN726835	244	611	11936	11081	2017	Cosmopolitan AF1b_F1
MT454631	0	14	11936	11922	2015	Cosmopolitan AF1b_D1.1
MT454632	0	35	11936	11901	2015	Cosmopolitan AF1b_A1.4
MT454633	0	29	11936	11907	2015	Cosmopolitan AF1b_A1.4
MT454634	0	14	11936	11922	2015	Cosmopolitan AF1b_D1.1
MT454635	0	14	11936	11922	2015	Cosmopolitan AF1b_D1
MT454636	0	14	11936	11922	2016	Cosmopolitan AF1b_D1.1
MT454637	0	14	11936	11922	2016	Cosmopolitan AF1b_D1.1
MT454638	0	14	11936	11922	2016	Cosmopolitan AF1b_A1.4
MT454639	0	14	11936	11922	2016	Cosmopolitan AF1b_D1.1
MT454640	0	14	11936	11922	2016	Cosmopolitan AF1b_A1.4
MT454641	0	14	11936	11922	2016	Cosmopolitan AF1b_D1.1
MT454642	0	14	11936	11922	2016	Cosmopolitan AF1b_A1.4
MT454643	0	15	11936	11921	2017	Cosmopolitan AF1b_A1.4
MT454644	0	14	11936	11922	2017	Cosmopolitan AF1b_A1.2
MT454645	0	15	11936	11921	2017	Cosmopolitan AF1b_A1.4
MT454646	0	15	11936	11921	2017	Cosmopolitan AF1b_A1.4
MT454647	0	15	11936	11921	2017	Cosmopolitan AF1b_A1.4
MT454648	0	14	11936	11922	2017	Cosmopolitan AF1b_D1.1
MT454649	0	15	11936	11921	2017	Cosmopolitan AF1b_A1.4
MT454650	0	15	11936	11921	2017	Cosmopolitan AF1b_A1.4
MT454651	0	15	11936	11921	2017	Cosmopolitan AF1b_A1.4
MT454652	0	14	11936	11922	2017	Cosmopolitan AF1b_D1.1
MT454653	0	14	11936	11922	2017	Cosmopolitan AF1b_D1.1
MT454654	0	14	11936	11922	2017	Cosmopolitan AF1b_D1.1
KX148209	0	136	11936	11800	2004	C1
KX148210	0	136	11936	11800	1998	C1
KX148211	0	136	11936	11800	1986	C1
KF154998	0	12	11936	11924	1950	D1.1
KX148101	0	13	11936	11923	1979	D1.1
MG458315	0	13	11936	11923	1998	D1.1
MG458316	0	13	11936	11923	1998	D1.1
MG458317	0	13	11936	11923	1999	D1.1
MK760768	0	214	11936	11722	2007	D1.1
MK760769	0	213	11936	11723	2009	D1.1
MK760770	0	214	11936	11722	2009	D1.1
AB645847	0	135	11936	11801	2012	D1
JQ685944	0	135	11936	11801	1984	D1
JQ685967	0	135	11936	11801	2012	D1
KX148213	0	135	11936	11801	1982	D1
HQ450386	0	15	11936	11921	2011	Cosmopolitan AM2a_A1
KT006769	0	14	11936	11922	2013	Cosmopolitan AM2a_A1
KX148102	0	14	11936	11922	1991	Cosmopolitan AM2a_A1
KX148110	0	134	11936	11802	1991	Cosmopolitan AM2a_A1
KX148111	0	134	11936	11802	1991	Cosmopolitan AM2a_A1
KX148112	0	135	11936	11801	1991	Cosmopolitan AM2a_A1
KX708502	0	145	11936	11791	2012	Cosmopolitan AM2a_A1
KX708503	0	145	11936	11791	2014	Cosmopolitan AM2a_A1
KX708504	0	143	11936	11793	2008	Cosmopolitan AM2a_A1
LT909544	0	14	11936	11922	2018	Cosmopolitan AM2a_A1
JQ685899	0	14	11936	11922	2009	D1.1.1
JQ685943	0	12	11936	11924	2009	D1.1.1
AB517659	0	134	11936	11802	2012	D1.1.2
KC737850	0	134	11936	11802	2011	D1.1.2
KX148214	0	134	11936	11802	1995	D1.1.2
KX148215	0	134	11936	11802	1995	D1.1.2
KX148216	0	134	11936	11802	1986	D1.1.2
AB362483	0	134	11936	11802	2009	D1.1.2
AB517660	0	134	11936	11802	2012	D1.1.2
KM594039	0	135	11936	11801	2009	D1.1.2
KX148217	0	133	11936	11803	1986	D1.1.2
JQ685894	0	15	11936	11921	1994	D1.1
JQ685970	0	14	11936	11922	1974	D1.1
JQ944705	0	135	11936	11801	2008	Cosmopolitan CA1_A1
KC252633	0	138	11936	11798	2011	Cosmopolitan CA1_A1
KC595280	0	212	11936	11724	2011	Cosmopolitan CA1_A1
KC595281	0	209	11936	11727	2011	Cosmopolitan CA1_A1
KC595282	1	209	11936	11726	2011	Cosmopolitan CA1_A1
KC595283	0	212	11936	11724	2011	Cosmopolitan CA1_A1
KM016899	0	136	11936	11800	2014	Cosmopolitan CA1_A1
KP997032	0	135	11936	11801	2014	Cosmopolitan CA1_A1
KT728348	0	135	11936	11801	2003	Cosmopolitan CA1_A1.1
KT728349	0	135	11936	11801	2003	Cosmopolitan CA1_A1.1
KX148159	0	135	11936	11801	1974	Cosmopolitan CA1_A1.1.1
KY649620	0	136	11936	11800	2018	Cosmopolitan CA1_A1
MF172976	0	153	11936	11783	2018	Cosmopolitan CA1_A1
MF197741	0	135	11936	11801	2008	Cosmopolitan CA1_A1
MH267792	0	135	11936	11801	2017	Cosmopolitan CA1_A1
MK760700	0	214	11936	11722	2012	Cosmopolitan CA1_A1.1.1
MK760706	0	214	11936	11722	2012	Cosmopolitan CA1_A1.1.1
MK760707	0	214	11936	11722	2012	Cosmopolitan CA1_A1.1.1
MK760712	0	214	11936	11722	2013	Cosmopolitan CA1_A1.1.1
MK760723	0	214	11936	11722	2013	Cosmopolitan CA1_A1.1.1
MK760731	0	214	11936	11722	2014	Cosmopolitan CA1_A1.1.1
MK760734	0	214	11936	11722	2013	Cosmopolitan CA1_A1.1.1
MK760744	0	214	11936	11722	2014	Cosmopolitan CA1_A1.1.1
MK760753	0	214	11936	11722	2014	Cosmopolitan CA1_A1.1.1
MK760755	0	214	11936	11722	2014	Cosmopolitan CA1_A1.1.1
JQ944706	0	135	11936	11801	2008	Cosmopolitan CA2_A1.1
KF155000	0	135	11936	11801	2010	Cosmopolitan CA2_A1.1
KX148212	0	135	11936	11801	1993	Cosmopolitan CA2_A1
KY860610	0	135	11936	11801	2001	Cosmopolitan CA2_A1.1
MK760675	0	214	11936	11722	2008	Cosmopolitan CA2_A1.1.1
MK760676	0	214	11936	11722	2009	Cosmopolitan CA2_A1.1.1
MK760679	0	214	11936	11722	2008	Cosmopolitan CA2_A1.1.1
MK760682	0	214	11936	11722	2009	Cosmopolitan CA2_A1.1.1
MK760684	0	214	11936	11722	2009	Cosmopolitan CA2_A1.1.1
MK760690	0	214	11936	11722	2010	Cosmopolitan CA2_A1.1.1
MK760747	0	214	11936	11722	2014	Cosmopolitan CA2_A1.1.1
MK760756	0	214	11936	11722	2014	Cosmopolitan CA2_A1.1.1
MK760757	0	214	11936	11722	2014	Cosmopolitan CA2_A1.1.1
MK760760	0	214	11936	11722	2014	Cosmopolitan CA2_A1.1.1
MK760766	0	214	11936	11722	2015	Cosmopolitan CA2_A1
JQ944708	0	144	11936	11792	2008	B1.1.1
KX148160	0	135	11936	11801	1991	B1.1.1
MK598338	0	154	11936	11782	2006	B1.1.1
MK598339	0	154	11936	11782	2007	B1.1.1
MK598340	0	154	11936	11782	2007	B1.1.1
MK598341	0	154	11936	11782	2008	B1.1.1
MK598342	0	154	11936	11782	2009	B1.1.1
KX148113	0	135	11936	11801	1991	Cosmopolitan CE_A1
KX148114	0	135	11936	11801	1995	Cosmopolitan CE_A1
KX148115	0	135	11936	11801	1996	Cosmopolitan CE_A1
KX148116	0	135	11936	11801	1996	Cosmopolitan CE_A1
KX148117	0	135	11936	11801	1997	Cosmopolitan CE_A1
KX148118	0	135	11936	11801	1994	Cosmopolitan CE_A1
KX148119	0	136	11936	11800	1993	Cosmopolitan CE_A1
KX148120	0	136	11936	11800	1993	Cosmopolitan CE_A1
KX148121	0	136	11936	11800	1993	Cosmopolitan CE_A1
KX148122	0	135	11936	11801	1991	Cosmopolitan CE_A1
KX148123	0	135	11936	11801	1991	Cosmopolitan CE_A1
KX148124	0	135	11936	11801	1991	Cosmopolitan CE_A1
LT909547	0	135	11936	11801	2018	Cosmopolitan CE_A1
MF197742	0	135	11936	11801	2014	Cosmopolitan CE_A1
MG458306	0	135	11936	11801	2018	Cosmopolitan CE_A1
KX148136	0	136	11936	11800	1993	Cosmopolitan EE_A1.1
KX148137	0	136	11936	11800	1993	Cosmopolitan EE_A1.1
KX148138	0	136	11936	11800	1993	Cosmopolitan EE_A1.1
KX148139	0	136	11936	11800	1993	Cosmopolitan EE_A1.1
KX148140	0	135	11936	11801	1986	Cosmopolitan EE_A1.1
KX148141	0	135	11936	11801	1992	Cosmopolitan EE_A1.1
KX148142	0	135	11936	11801	1994	Cosmopolitan EE_A1.1
