"ID","N","gap","Length_before","Length_after","Year","cluster"
"GU565703",0,1,1354,1353,1948,"Cosmopolitan ME1a_A1.4"
"GU565704",0,1,1354,1353,1948,"Cosmopolitan ME1a_A1.4"
"GU992318",0,1,1354,1353,1997,NA
"GU992321",0,1,1354,1353,1988,"Cosmopolitan ME1a_B1.1.1"
"GU992323",0,1,1354,1353,1976,"Cosmopolitan AM4_A1"
"GU992324",0,1,1354,1353,1985,"Cosmopolitan ME1a_A1.4"
"GU992325",0,1,1354,1353,1985,"Cosmopolitan ME1a_A1.4"
"HM535790",0,1,1354,1353,2010,"Cosmopolitan ME1a_B1.1.1"
"HQ829841",0,1,1354,1353,2009,"Cosmopolitan AM4_A1"
"HQ891318",0,1,1354,1353,2011,"Cosmopolitan ME1a_B1.1.1"
"JN234411",0,1,1354,1353,1931,NA
"JN561127",0,1,1354,1353,2009,"Cosmopolitan AM4_A1"
"JQ513528",0,1,1354,1353,1996,"Cosmopolitan AF1a_A1.5"
"JQ513529",0,1,1354,1353,1997,"Cosmopolitan AF1a_A1.5"
"JQ513530",0,1,1354,1353,1997,"Cosmopolitan AF1a_A1.5"
"JQ513531",0,1,1354,1353,1997,"Cosmopolitan AF1b_D1"
"JQ513532",0,1,1354,1353,1997,"Cosmopolitan AF1a_A1.5"
"JQ513533",0,1,1354,1353,1997,"Cosmopolitan AF1b_D1"
"JQ513534",0,1,1354,1353,1997,"Cosmopolitan AF1b_D1"
"JQ513535",0,1,1354,1353,1997,"Cosmopolitan AF1a_A1.5"
"JQ513536",0,1,1354,1353,1997,"Cosmopolitan AF1b_D1"
"JQ513537",0,1,1354,1353,1997,"Cosmopolitan AF1a_A1.5"
"JQ513538",0,1,1354,1353,1997,"Cosmopolitan AF1a_A1.5"
"JQ944709",0,1,1354,1353,2008,"Cosmopolitan AM4_A1"
"KF733451",0,1,1354,1353,2013,"Cosmopolitan ME1a_B1.1.1"
"KJ957431",0,1,1354,1353,2011,"Cosmopolitan CA1_B1.2"
"KJ957432",0,1,1354,1353,2011,"Cosmopolitan CA1_B1.2"
"KJ957433",0,1,1354,1353,2011,"Cosmopolitan CA1_B1.2"
"KJ957435",0,1,1354,1353,2011,"Cosmopolitan CA1_B1.2"
"KJ957436",0,1,1354,1353,2011,"Cosmopolitan CA1_B1.2"
"KJ957439",0,1,1354,1353,2011,"Cosmopolitan CA1_B1.2"
"KJ957440",0,1,1354,1353,2011,"Cosmopolitan CA1_B1.2"
"KJ957441",0,1,1354,1353,2012,"Cosmopolitan CA1_B1.2"
"KJ957443",0,1,1354,1353,2012,"Cosmopolitan AM2a_A1.2"
"KJ957445",0,1,1354,1353,2012,"Cosmopolitan CA1_B1.2"
"KJ957446",0,1,1354,1353,2013,"Cosmopolitan CA1_B1.2"
"KJ957449",0,1,1354,1353,2013,"Cosmopolitan CA1_B1.2"
"KJ957450",0,1,1354,1353,2013,"Cosmopolitan CA1_B1.2"
"KM198893",0,1,1354,1353,2014,"A1"
"KR105374",0,1,1354,1353,2014,"Cosmopolitan AM4_A1"
"KR105375",0,1,1354,1353,2014,"Cosmopolitan AM4_A1"
"KR781523",0,46,1354,1308,2006,"Cosmopolitan AF1b_E1"
"KR781526",0,46,1354,1308,2009,"Cosmopolitan AF1b_E1"
"KR781532",0,46,1354,1308,2009,"Cosmopolitan AF1b_E1"
"KR781535",0,46,1354,1308,2010,"Cosmopolitan AF1b_E1"
"KR781555",0,46,1354,1308,2007,"Cosmopolitan CA2_A1.2"
"KR781570",0,46,1354,1308,2006,"Cosmopolitan AF1b_E1"
"KR781574",0,46,1354,1308,2006,"Cosmopolitan AF1b_E1"
"KR781576",0,46,1354,1308,2006,"Cosmopolitan AF1b_E1"
"KR781578",0,46,1354,1308,2006,"B1.4.1"
"KR781581",0,46,1354,1308,2008,"Cosmopolitan AF1b_E1"
"KR781582",0,46,1354,1308,2009,"Cosmopolitan AF1b_E1"
"KR781584",0,46,1354,1308,2009,"B1.4.1"
"KR781586",0,46,1354,1308,2009,"Cosmopolitan AF1b_E1"
"KR781587",0,46,1354,1308,2009,"Cosmopolitan AF1b_E1"
"KR781588",0,46,1354,1308,2010,"Cosmopolitan AF1b_E1"
"KR781590",0,46,1354,1308,2010,"Cosmopolitan AF1b_E1"
"KR781593",0,46,1354,1308,2006,"Cosmopolitan CA2_A1.2"
"KR781594",0,46,1354,1308,2006,"Cosmopolitan CA2_A1.2"
"KR781595",0,46,1354,1308,2007,"Cosmopolitan CA2_A1.2"
"KR781597",0,46,1354,1308,2008,"Cosmopolitan CA2_A1.2"
"KR781599",0,46,1354,1308,2009,"Cosmopolitan CA2_A1.2"
"KR781601",0,46,1354,1308,2011,"Cosmopolitan CA2_A1.2"
"KR781606",0,46,1354,1308,2010,"Cosmopolitan CA2_A1.2"
"KR781607",0,46,1354,1308,2010,"Cosmopolitan AF1b_D1.1"
"KU938752",0,4,1354,1350,2011,"Cosmopolitan AF1a_A1.1.2"
"KU938829",0,4,1354,1350,2012,"Cosmopolitan AF1a_A1.1.2"
"KU963489",0,4,1354,1350,2016,"Cosmopolitan AM4_A1"
"KU963490",0,4,1354,1350,2016,"Cosmopolitan AF1a_A1.1.2"
"KU963493",0,4,1354,1350,2016,"Cosmopolitan AM3b_A1.1"
"KU963498",0,4,1354,1350,2016,"D1.1"
"KU963502",0,4,1354,1350,2016,"Cosmopolitan AM3a_D1"
"KU963506",0,4,1354,1350,2016,"Cosmopolitan AM4_A1"
"KX708499",0,1,1354,1353,2015,"B1.2"
"KX708500",0,1,1354,1353,2014,"B1.2"
"KX708501",0,1,1354,1353,2013,"B1.2"
"KY765901",0,1,1354,1353,2012,"Cosmopolitan ME1a_A1"
"LC325820",0,1,1354,1353,2018,"Cosmopolitan ME1a_B1.1.1"
"LN879480",0,1,1354,1353,2002,"Cosmopolitan ME1a_A1"
"LT839616",0,1,1354,1353,2017,"Cosmopolitan AM4_A1"
"LT909530",0,1,1354,1353,2018,"B1.3"
"LT909543",0,1,1354,1353,2018,"B1.3"
"M61047",0,16,1354,1338,1993,"Cosmopolitan ME1a_B1.1.1"
"MK956097",0,4,1354,1350,2015,"Cosmopolitan AF1a_A1.1.2"
"MK956098",0,4,1354,1350,2015,"Cosmopolitan AF1a_A1.1.2"
"MK956099",0,4,1354,1350,2015,"Cosmopolitan AF1a_A1.1.2"
"MK956100",0,4,1354,1350,2015,"Cosmopolitan AF1a_A1.1.2"
"MK956101",0,4,1354,1350,2015,"Cosmopolitan AF1a_A1.1.2"
"MT079908",0,4,1354,1350,2015,"Cosmopolitan ME1a_A1"
"MT079918",0,4,1354,1350,2015,"Cosmopolitan ME1a_A1"
"MT079935",0,4,1354,1350,2015,"Cosmopolitan ME1a_A1"
"MT079949",0,4,1354,1350,2015,"Cosmopolitan ME1a_A1"
"X13357",0,1,1354,1353,1990,"Cosmopolitan ME1a_B1.1.1"
"EU851120",0,1,1354,1353,1995,"Cosmopolitan AF1b_A1.1.1"
"EU851121",0,1,1354,1353,1995,"Cosmopolitan AF1b_A1.1.1"
"EU851122",0,1,1354,1353,1993,"Cosmopolitan AF1b_A1.1.1"
"EU851123",0,1,1354,1353,1993,"Cosmopolitan CA2_A1"
"EU851124",0,1,1354,1353,1997,"Cosmopolitan AF1b_A1.1.1"
"EU851125",0,1,1354,1353,2002,"Cosmopolitan AF1b_A1.1.1"
"EU851126",0,1,1354,1353,1997,"Cosmopolitan AF1b_A1.1.1"
"EU851127",0,1,1354,1353,1990,"Cosmopolitan AF1b_A1.1.1"
"EU851128",0,1,1354,1353,1996,"Cosmopolitan AF1b_A1.1.1"
"EU851129",0,1,1354,1353,1985,"Cosmopolitan AF1b_A1.1.1"
"EU853566",0,1,1354,1353,1986,"Cosmopolitan CA2_A1"
"EU853567",0,1,1354,1353,1996,"Cosmopolitan CA2_A1"
"EU853568",0,1,1354,1353,1996,"Cosmopolitan CA2_A1"
"EU853569",0,1,1354,1353,1990,"Cosmopolitan AF1b_A1.1.1"
"EU853570",0,1,1354,1353,1991,"Cosmopolitan AF1b_A1.1.1"
"EU853571",0,1,1354,1353,1991,"Cosmopolitan AF1b_A1.1.1"
"EU853572",0,1,1354,1353,1986,"Cosmopolitan AF1b_A1.1.1"
"EU853578",0,1,1354,1353,1986,"Cosmopolitan ME2_A1.1.1"
"EU853579",0,1,1354,1353,1986,"Cosmopolitan ME2_A1.1.1"
"FJ440104",0,4,1354,1350,2008,"A1.1"
"GU798107",0,4,1354,1350,2010,"Cosmopolitan ME2_A1.1.1"
"GU798108",0,4,1354,1350,2010,"Cosmopolitan ME2_A1.1.1"
"GU798109",0,4,1354,1350,2010,"Cosmopolitan CA2_A1"
"GU798110",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798111",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798112",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798125",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798126",0,4,1354,1350,2010,"Cosmopolitan ME1a_A1.3"
"GU798136",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798137",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798138",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798139",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798140",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798142",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798143",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798144",0,4,1354,1350,2010,"G1"
"GU798145",0,4,1354,1350,2010,"G1"
"GU798146",0,4,1354,1350,2010,"I1"
"GU798147",0,4,1354,1350,2010,"I1"
"GU798148",0,4,1354,1350,2010,"I1"
"GU798161",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798196",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798197",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798198",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798199",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798200",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798201",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798202",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798203",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798204",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798205",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798206",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798207",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798208",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798209",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798231",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798232",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798233",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798234",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798235",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798236",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798237",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798238",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798239",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798240",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798241",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798242",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798243",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798244",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798245",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798246",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798247",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798248",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798249",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798250",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798251",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798252",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798253",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798254",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798255",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798256",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798257",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798258",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798259",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798260",0,4,1354,1350,2010,"Cosmopolitan AF1b_A1.1.1"
"GU798261",0,4,1354,1350,2010,"Cosmopolitan CA2_A1"
"GU798262",0,4,1354,1350,2010,"Cosmopolitan CA2_A1"
"GU798263",0,4,1354,1350,2010,"Cosmopolitan CA2_A1"
"GU798264",0,4,1354,1350,2010,"Cosmopolitan CA2_A1"
"GU798265",0,4,1354,1350,2010,"Cosmopolitan CA2_A1"
"GU798266",0,4,1354,1350,2010,"Cosmopolitan ME1a_A1.2.1"
"GU798273",0,4,1354,1350,2010,"B1.6"
"GU798289",0,4,1354,1350,2010,"Cosmopolitan CA2_A1"
"GU798290",0,4,1354,1350,2010,"Cosmopolitan CA2_A1"
"GU798291",0,4,1354,1350,2010,"Cosmopolitan CA2_A1"
"GU798292",0,4,1354,1350,2010,"Cosmopolitan CA2_A1"
"GU798293",0,4,1354,1350,2010,"Cosmopolitan CA2_A1"
"GU798294",0,4,1354,1350,2010,"Cosmopolitan CA2_A1"
"GU798295",0,4,1354,1350,2010,"Cosmopolitan CA2_A1"
"GU798296",0,4,1354,1350,2010,"Cosmopolitan CA2_A1"
"GU798297",0,4,1354,1350,2010,"Cosmopolitan CA2_A1"
"GU798370",0,4,1354,1350,2010,"Cosmopolitan CA2_A1"
"KT119771",0,91,1354,1263,1986,"A1.1"
"KT119772",0,91,1354,1263,1986,"A1.1"
"KT119775",0,91,1354,1263,1989,"A1.1"
"KT119777",0,91,1354,1263,1989,"A1.1"
"KT119782",0,91,1354,1263,1992,"A1.1"
"KT119783",0,91,1354,1263,1993,"A1.1"
"KT119785",0,91,1354,1263,1996,"A1.1"
"KT119787",0,91,1354,1263,2010,"A1.1"
"KT119788",0,91,1354,1263,2010,"A1.1"
"KT119789",0,91,1354,1263,2009,"A1.1"
"KT119790",0,91,1354,1263,2010,"A1.1"
"KT119791",0,91,1354,1263,2011,"A1.1"
"KT119792",0,91,1354,1263,2009,"A1.1"
"KT119793",0,91,1354,1263,2010,"A1.1"
"KT119794",0,91,1354,1263,2009,"A1.1"
"KT119795",0,91,1354,1263,2011,"A1.1"
"KU963503",0,4,1354,1350,2016,"Cosmopolitan ME2_A1.1.1"
"KX148193",0,1,1354,1353,2008,"Cosmopolitan AF1b_A1.1.1"
"KX148194",0,1,1354,1353,1989,"Cosmopolitan AF1b_A1.1.1"
"KX148196",0,1,1354,1353,1990,"Cosmopolitan AF1b_A1.1.1"
"KX148198",0,1,1354,1353,1993,"B1.2.2"
"KX148199",0,1,1354,1353,1993,"B1.2.2"
"KX148201",0,1,1354,1353,1986,"A1.1"
"KX148202",0,1,1354,1353,1995,"A1.1"
"LT909546",0,1,1354,1353,2018,"A1.1"
"MF781074",0,1,1354,1353,2012,"A1"
"MK981888",0,1,1354,1353,1993,"Cosmopolitan ME2_A1.1.1"
"U22629",0,4,1354,1350,1995,"A1.1"
"U22630",0,4,1354,1350,1995,"A1.1"
"U22631",0,4,1354,1350,1995,"Cosmopolitan AF1b_A1.1.1"
"U22642",0,4,1354,1350,1995,"Cosmopolitan AF1b_A1.1.1"
"U22852",0,4,1354,1350,1995,"Cosmopolitan AF1b_A1.1.1"
"AB284509",0,1,1354,1353,2000,"C1"
"AB284510",0,1,1354,1353,1999,"C1"
"AB284511",0,1,1354,1353,2000,"C1"
"AB284512",0,1,1354,1353,2005,"C1"
"AB284513",0,1,1354,1353,2005,"C1"
"AB284514",0,1,1354,1353,2004,"C1"
"AB284515",0,1,1354,1353,2000,"C1"
"AB284516",0,1,1354,1353,2001,"C1"
"AB285215",0,1,1354,1353,2000,"C1"
"DQ900547",0,10,1354,1344,1996,"Cosmopolitan CA1_A1.4"
"DQ900548",0,46,1354,1308,1996,"Cosmopolitan CA1_A1.4"
"DQ900550",0,19,1354,1335,1997,"Cosmopolitan CA1_A1.4"
"DQ900552",0,13,1354,1341,1997,"Cosmopolitan CA1_A1.4"
"DQ900553",0,46,1354,1308,1998,"Cosmopolitan CA1_A1.4"
"DQ900554",0,4,1354,1350,1998,"Cosmopolitan CA1_A1.2.1"
"DQ900555",0,19,1354,1335,2001,"Cosmopolitan CA1_A1.2.1"
"DQ900556",0,4,1354,1350,2003,"Cosmopolitan CA1_A1.4"
"DQ900558",0,10,1354,1344,2004,"Cosmopolitan CA1_A1.4"
"DQ900559",0,4,1354,1350,1997,"Cosmopolitan CA1_A1.4"
"DQ900560",0,29,1354,1325,1997,"Cosmopolitan CA1_A1.4"
"DQ900561",0,22,1354,1332,1994,"Cosmopolitan CA1_A1.4"
"DQ900563",0,25,1354,1329,1998,"Cosmopolitan CA1_A1.4"
"DQ900564",0,19,1354,1335,1998,"Cosmopolitan CA1_A1.4"
"DQ900565",0,15,1354,1339,1999,"Cosmopolitan CA1_A1.4"
"DQ900567",0,13,1354,1341,2004,"Cosmopolitan CA1_A1.2.1"
"DQ900568",0,4,1354,1350,2004,"Cosmopolitan CA1_A1.2.1"
"DQ900569",0,4,1354,1350,2004,"Cosmopolitan CA1_A1.4"
"DQ900570",0,4,1354,1350,2003,"Cosmopolitan CA1_A1.4"
"EU853582",0,1,1354,1353,1995,"D1.1.1"
"EU853583",0,1,1354,1353,1990,"D1.1.1"
"EU853584",0,1,1354,1353,2004,"C1"
"EU853585",0,1,1354,1353,2005,"C1"
"EU853586",0,1,1354,1353,2003,"C1"
"EU853587",0,1,1354,1353,2006,"C1"
"EU853588",0,1,1354,1353,2006,"C1"
"EU853589",0,1,1354,1353,2007,"C1"
"EU853590",0,1,1354,1353,2000,"C1"
"HM179504",0,1,1354,1353,2006,"Cosmopolitan ME1a_A1.1.1"
"HM179505",0,1,1354,1353,2004,"Cosmopolitan CA1_A1.5"
"HM179506",0,1,1354,1353,1996,"Cosmopolitan CA3_A1"
"HM179507",0,1,1354,1353,2005,"Cosmopolitan CA3_B1.1"
"HM179508",0,1,1354,1353,2005,"F1"
"JX473838",0,1,1354,1353,2009,"Cosmopolitan CA3_A1"
"JX473839",0,1,1354,1353,2009,"Cosmopolitan CA3_A1"
"JX473840",0,1,1354,1353,2009,"Cosmopolitan CA3_A1"
"JX473841",0,1,1354,1353,2009,"Cosmopolitan CA3_A1"
"KR534217",0,1,1354,1353,2008,"Cosmopolitan CA1_A1.2.1"
"KR534218",0,1,1354,1353,2008,"Cosmopolitan CA1_A1.2.1"
"KR534219",0,1,1354,1353,2007,"Cosmopolitan CA1_A1.4"
"KR534220",0,1,1354,1353,2008,"Cosmopolitan CA1_A1.2.1"
"KR534228",0,1,1354,1353,2010,"Cosmopolitan CA1_A1.4"
"KR534229",0,1,1354,1353,2010,"Cosmopolitan CA1_A1.2.1"
"KR534230",0,1,1354,1353,2010,"Cosmopolitan CA1_A1.4"
"KR534231",0,1,1354,1353,2010,"Cosmopolitan CA1_A1.4"
"KR534232",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.2.1"
"KR534233",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.2.1"
"KR534234",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.4"
"KR534235",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.2.1"
"KR534236",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.2.1"
"KR534237",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.2.1"
"KR534238",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.4"
"KR534244",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.2.1"
"KR534245",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.2.1"
"KR534246",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.2.1"
"KR534247",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.2.1"
"KR534248",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.2.1"
"KR534249",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.2.1"
"KR534250",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.2.1"
"KR534251",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.4"
"KR534253",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.2.1"
"KR534254",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.2.1"
"KR534256",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.2.1"
"KR906734",0,1,1354,1353,2008,"Cosmopolitan CA1_A1.4"
"KR906735",0,1,1354,1353,2008,"D1.1.1"
"KR906736",0,1,1354,1353,2008,"D1.1.1"
"KR906737",0,1,1354,1353,2008,"Cosmopolitan CA1_A1.2.1"
"KR906738",0,1,1354,1353,2004,"Cosmopolitan CA1_A1.2.1"
"KR906739",0,1,1354,1353,2004,"Cosmopolitan CA1_A1.4"
"KR906741",0,1,1354,1353,2003,"Cosmopolitan CA1_A1.2.1"
"KR906743",0,1,1354,1353,2010,"Cosmopolitan CA1_A1.4"
"KR906744",0,1,1354,1353,2010,"Cosmopolitan CA1_A1.4"
"KR906745",0,1,1354,1353,2010,"Cosmopolitan CA1_A1.2.1"
"KR906746",0,1,1354,1353,2010,"Cosmopolitan ME1a_A1.1.1"
"KR906747",0,1,1354,1353,2010,"Cosmopolitan ME1a_A1.1.1"
"KR906748",0,1,1354,1353,2010,"Cosmopolitan AF1b_A1.1"
"KR906749",0,1,1354,1353,2010,"Cosmopolitan CA1_A1.2.1"
"KR906751",0,1,1354,1353,2011,"Cosmopolitan ME1a_A1.1.1"
"KR906752",0,1,1354,1353,2011,"Cosmopolitan AF1b_A1.1"
"KR906753",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.2.1"
"KR906755",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.2.1"
"KR906756",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.2.1"
"KR906757",0,1,1354,1353,2010,"Cosmopolitan ME1a_A1.1.1"
"KR906758",1,20,1354,1333,2010,"Cosmopolitan CA1_A1.2.1"
"KR906759",0,1,1354,1353,2010,"Cosmopolitan CA1_A1.4"
"KR906760",0,1,1354,1353,2010,"Cosmopolitan CA1_A1.2.1"
"KR906761",0,3,1354,1351,2010,"Cosmopolitan CA1_A1.2.1"
"KR906762",0,1,1354,1353,2010,"Cosmopolitan CA1_A1.2.1"
"KR906763",0,1,1354,1353,2010,"D1.1.1"
"KR906764",0,1,1354,1353,2010,"D1.1.1"
"KR906765",0,1,1354,1353,2010,"D1.1.1"
"KR906766",0,1,1354,1353,2010,"D1.1.1"
"KR906767",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.2.1"
"KR906769",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.4"
"KR906770",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.4"
"KR906771",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.2.1"
"KR906772",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.2.1"
"KR906773",0,1,1354,1353,2011,"Cosmopolitan CA1_A1.2.1"
