"ID","N","gap","Length_before","Length_after","Year","cluster"
"KY210242",0,0,11922,11922,2011,14
"KY210243",0,9,11922,11913,2011,10
"KY210244",0,66,11922,11856,2011,11
"KY210245",0,0,11922,11922,2012,8
"KY210246",0,0,11922,11922,2012,10
"KY210247",0,0,11922,11922,2012,10
"KY210248",0,0,11922,11922,2012,11
"KY210249",0,0,11922,11922,2012,10
"KY210250",0,3,11922,11919,2012,10
"KY210251",0,0,11922,11922,2012,10
"KY210252",0,0,11922,11922,2012,8
"KY210253",0,0,11922,11922,2013,8
"KY210254",0,1,11922,11921,2013,8
"KY210255",0,0,11922,11922,2013,8
"KY210256",0,0,11922,11922,2013,8
"KY210257",0,0,11922,11922,2013,14
"KY210258",0,1,11922,11921,2013,10
"KY210259",0,3,11922,11919,2013,7
"KY210260",6,25,11922,11891,2013,10
"KY210261",0,0,11922,11922,2013,14
"KY210262",0,0,11922,11922,2013,11
"KY210263",0,0,11922,11922,2013,8
"KY210264",0,0,11922,11922,2013,8
"KY210265",0,0,11922,11922,2013,11
"KY210266",0,0,11922,11922,2013,8
"KY210267",0,0,11922,11922,2013,5
"KY210268",0,0,11922,11922,2013,12
"KY210269",0,0,11922,11922,2013,14
"KY210270",0,0,11922,11922,2013,14
"KY210271",0,0,11922,11922,2013,10
"KY210272",0,0,11922,11922,2013,10
"KY210273",0,0,11922,11922,2013,11
"KY210274",0,0,11922,11922,2013,14
"KY210275",0,9,11922,11913,2013,8
"KY210276",0,0,11922,11922,2013,11
"KY210277",0,0,11922,11922,2011,14
"KY210278",0,3,11922,11919,2011,12
"KY210279",8,60,11922,11854,2011,14
"KY210280",5,0,11922,11917,2012,13
"KY210281",0,0,11922,11922,2012,13
"KY210282",0,53,11922,11869,2012,13
"KY210283",0,0,11922,11922,2012,14
"KY210284",17,9,11922,11896,2012,14
"KY210285",0,0,11922,11922,2012,13
"KY210286",0,1,11922,11921,2011,12
"KY210287",7,49,11922,11866,2012,12
"KY210288",0,1,11922,11921,2012,12
"KY210289",0,3,11922,11919,2012,10
"KY210290",0,3,11922,11919,2012,10
"KY210291",0,0,11922,11922,2012,9
"KY210292",0,0,11922,11922,2012,10
"KY210293",0,8,11922,11914,2012,10
"KY210294",0,2,11922,11920,2012,14
"KY210295",0,0,11922,11922,2012,12
"KY210296",0,0,11922,11922,2012,12
"KY210297",0,0,11922,11922,2012,11
"KY210298",0,3,11922,11919,2012,11
"KY210299",0,9,11922,11913,2012,10
"KY210300",0,0,11922,11922,2012,10
"KY210301",0,0,11922,11922,2012,10
"KY210302",0,3,11922,11919,2012,10
"KY210303",0,0,11922,11922,2012,11
"KY210304",0,0,11922,11922,2012,14
"KY210305",0,0,11922,11922,2012,11
"KY210306",0,0,11922,11922,2012,13
"KY210307",0,0,11922,11922,2012,10
"KY210308",0,47,11922,11875,2012,12
"KY210309",0,17,11922,11905,2012,8
"KY210310",0,31,11922,11891,2012,14
"KY210311",0,3,11922,11919,2012,8
"MN726802",562,768,11922,10592,2016,12
"MN726803",217,3344,11922,8361,2018,3
"MN726804",0,0,11922,11922,2015,NA
"MN726806",0,2849,11922,9073,2017,12
"MN726807",587,1285,11922,10050,2017,12
"MN726808",1,116,11922,11805,2016,12
"MN726809",689,790,11922,10443,2016,12
"MN726811",661,1967,11922,9294,2017,6
"MN726813",456,4257,11922,7209,2017,12
"MN726815",0,54,11922,11868,2015,12
"MN726817",306,289,11922,11327,2016,12
"MN726818",0,54,11922,11868,2015,12
"MN726820",19,103,11922,11800,2017,12
"MN726822",762,1664,11922,9496,2018,6
"MN726823",505,1159,11922,10258,2017,12
"MN726824",150,290,11922,11482,2016,1
"MN726825",4,190,11922,11728,2015,12
"MN726826",80,54,11922,11788,2016,1
"MN726827",284,54,11922,11584,2017,1
"MN726828",649,1216,11922,10057,2017,12
"MN726829",470,1225,11922,10227,2017,8
"MN726832",313,1837,11922,9772,2017,6
"MN726833",171,442,11922,11309,2017,8
"MN726834",527,5500,11922,5895,2017,12
"MN726835",244,597,11922,11081,2017,12
