Cosmo_WGS_sequence_data
ID	N	gap	Length_before	Length_after	Year	cluster
KR906742	0	119	12042	11923	2009	AF1b_C1.1
KR906743	2	128	12042	11912	2010	AF1b_A1.2
KR906744	0	128	12042	11914	2010	AF1b_A1.2
KR906745	0	128	12042	11914	2010	AF1b_A1.1.1
KR906746	0	167	12042	11875	2010	AF1b_A1.2.1
KR906747	0	119	12042	11923	2010	AF1b_A1.2.1
KR906748	0	119	12042	11923	2010	AF1b_A1
KR906749	0	164	12042	11878	2010	AF1b_C1
KR906750	0	188	12042	11854	2010	AF1b_C1.1
KR906751	0	127	12042	11915	2011	AF1b_A1.2.1
KR906752	0	119	12042	11923	2011	AF1b_A1
KR906753	0	120	12042	11922	2011	AF1b_C1
KR906754	0	177	12042	11865	2011	AF1b_C1.1
KR906755	0	119	12042	11923	2011	AF1b_D1.1.1
KR906756	1	119	12042	11922	2011	AF1b_B1.1
KR906757	8	152	12042	11882	2010	AF1b_A1.2.1
KR906758	2	217	12042	11823	2010	AF1b_D1.1.1
KR906759	113	213	12042	11716	2010	AF1b_A1.2
KR906760	0	122	12042	11920	2010	AF1b_B1.1
KR906761	170	197	12042	11675	2010	AF1b_C1
KR906762	0	128	12042	11914	2010	AF1b_C1
KR906763	0	122	12042	11920	2010	AF1b_A1.1
KR906764	0	128	12042	11914	2010	AF1b_A1.1
KR906765	0	119	12042	11923	2010	AF1b_A1.1
KR906766	0	128	12042	11914	2010	AF1b_A1.1
KR906767	0	128	12042	11914	2011	AF1b_C1
KR906768	0	164	12042	11878	2011	AF1b_C1.1
KR906769	1	119	12042	11922	2011	AF1b_A1.2
KR906770	2	128	12042	11912	2011	AF1b_A1.2
KR906771	0	119	12042	11923	2011	AF1b_D1.1.1
KR906772	0	119	12042	11923	2011	AF1b_B1.1
KR906773	0	119	12042	11923	2011	AF1b_B1.2.1
KR906774	0	121	12042	11921	2011	AF1b_A1.2
KR906775	0	188	12042	11854	2011	AF1b_A1.1.1
KR906776	0	119	12042	11923	2011	AF1b_A1.2
KR906777	0	119	12042	11923	2011	AF1b_A1.2
KR906778	0	128	12042	11914	2011	AF1b_E1
KR906779	1	122	12042	11919	2012	AF1b_A1.2
KR906780	0	122	12042	11920	2011	AF1b_B1.2.1
KR906781	0	119	12042	11923	2012	AF1b_E1
KR906782	0	123	12042	11919	2012	AF1b_D1
KR906783	0	119	12042	11923	2012	AF1b_B1
KR906784	0	119	12042	11923	2012	AF1b_A1.2
KR906785	0	120	12042	11922	2012	AF1b_A1.2
KR906786	0	119	12042	11923	2012	AF1b_B1
KR906787	0	119	12042	11923	2012	AF1b_D1.1.1
KR906788	1	123	12042	11918	2012	AF1b_B1.3
KR906789	0	119	12042	11923	2012	AF1b_A1.2
KR906790	0	119	12042	11923	2012	AF1b_A1.2
KR906791	804	168	12042	11070	2012	AF1b_A1.2
KR906792	0	119	12042	11923	2012	AF1b_B1.3
KT006769	0	120	12042	11922	2013	AM2a_A1
KT336432	0	119	12042	11923	2012	AF1b_A1.2.1
KT336433	0	119	12042	11923	1991	AF1b_A1
KT336434	0	119	12042	11923	1992	AF1b_A1.2.1
KT336435	0	119	12042	11923	1993	AF1b_A1.2.1
KT336436	0	119	12042	11923	2012	AF1b_A1.2.1
KT336437	0	119	12042	11923	2012	AF1b_A1.2.1
KT728348	0	169	12042	11873	2003	CA1_A1.1.1
KT728349	0	169	12042	11873	2003	CA1_A1.1.1
KX148101	0	119	12042	11923	1979	D1.1
KX148102	0	120	12042	11922	1991	AM2a_A1
KX148103	0	120	12042	11922	1981	AF1b_A1.2
KX148104	0	119	12042	11923	1978	B1
KX148110	0	240	12042	11802	1991	AM2a_A1
KX148111	0	240	12042	11802	1991	AM2a_A1
KX148112	0	240	12042	11802	1991	AM2a_A1
KX148113	0	240	12042	11802	1991	CE_A1
KX148114	0	240	12042	11802	1995	CE_A1
KX148115	0	240	12042	11802	1996	CE_A1
KX148116	0	240	12042	11802	1996	CE_A1
KX148117	0	240	12042	11802	1997	CE_A1
KX148118	0	239	12042	11803	1994	CE_A1
KX148119	0	242	12042	11800	1993	CE_A1
KX148120	0	242	12042	11800	1993	CE_A1
KX148121	0	242	12042	11800	1993	CE_A1
KX148122	0	241	12042	11801	1991	CE_A1
KX148123	0	241	12042	11801	1991	CE_A1
KX148124	0	241	12042	11801	1991	CE_A1
KX148125	0	241	12042	11801	1994	WE_A1
KX148126	0	241	12042	11801	1996	WE_A1
KX148127	0	241	12042	11801	1991	WE_A1
KX148128	0	241	12042	11801	1992	WE_A1
KX148129	0	241	12042	11801	1994	WE_A1
KX148130	0	241	12042	11801	1994	WE_A1
KX148131	0	241	12042	11801	1994	WE_A1
KX148132	0	241	12042	11801	1994	WE_A1
KX148133	0	241	12042	11801	1986	WE_A1
KX148134	0	241	12042	11801	1994	WE_A1
KX148135	0	241	12042	11801	1991	B1.1
KX148136	0	242	12042	11800	1993	EE_A1
KX148137	0	242	12042	11800	1993	EE_A1
KX148138	0	241	12042	11801	1993	EE_A1
KX148139	0	242	12042	11800	1993	EE_A1
KX148140	0	241	12042	11801	1986	EE_A1
KX148141	0	241	12042	11801	1992	EE_A1
KX148142	0	241	12042	11801	1994	EE_A1
KX148143	0	240	12042	11802	1993	B1.1
KX148144	0	241	12042	11801	1994	EE_A1
KX148145	0	241	12042	11801	1986	EE_A1
KX148146	0	241	12042	11801	1993	NEE_A1.1.1
KX148147	0	241	12042	11801	1988	NEE_A1.1.1
KX148148	0	241	12042	11801	1992	NEE_A1.1.1
KX148149	0	241	12042	11801	1991	NEE_A1.1.1
KX148150	0	241	12042	11801	1986	NEE_A1.1.1
KX148151	0	241	12042	11801	1996	NEE_A1.1
KX148152	0	240	12042	11802	1996	NEE_A1.1
KX148153	0	241	12042	11801	1996	NEE_A1.1
KX148154	0	241	12042	11801	1997	NEE_A1.1
KX148155	0	241	12042	11801	1993	NEE_A1
KX148156	0	240	12042	11802	1991	NEE_A1
KX148157	0	241	12042	11801	1993	NEE_A1
KX148158	0	241	12042	11801	1993	NEE_A1
KX148159	0	241	12042	11801	1974	CA1_B1
KX148160	0	241	12042	11801	1991	B1.1.1
KX148161	0	241	12042	11801	1972	B1.1
KX148162	0	241	12042	11801	1993	ME2_A1
KX148163	0	241	12042	11801	1993	ME2_A1
KX148164	0	241	12042	11801	1993	ME2_A1
KX148165	0	240	12042	11802	1993	ME2_A1
KX148166	0	241	12042	11801	1993	ME2_A1
KX148167	0	241	12042	11801	1993	ME2_A1
KX148168	0	241	12042	11801	1987	ME1a_A1.1.2
KX148169	0	241	12042	11801	1990	ME1a_A1.1.2
KX148170	0	241	12042	11801	1990	ME1a_A1.1.2
KX148171	0	241	12042	11801	1991	ME1a_A1.1.2
KX148172	0	241	12042	11801	1987	ME1a_A1.1.2
KX148173	0	241	12042	11801	1997	ME1a_A1.1.2
KX148174	0	241	12042	11801	1998	ME1a_A1.1.2
KX148175	0	241	12042	11801	1998	ME1a_A1.1.2
KX148176	0	241	12042	11801	2004	ME1a_A1.1.2
KX148177	0	241	12042	11801	1996	ME1a_A1.1.4
KX148178	0	241	12042	11801	1996	ME1a_A1.1.4
KX148179	0	241	12042	11801	1996	ME1a_A1.1.4
KX148180	0	241	12042	11801	1993	ME1a_A1.1.4
KX148181	0	241	12042	11801	1996	ME1a_A1.1.4
KX148182	0	241	12042	11801	1996	ME1a_A1.1.4
KX148183	0	241	12042	11801	1993	ME1a_A1.1.4
KX148184	0	241	12042	11801	1996	ME1a_A1.1.4
KX148185	0	241	12042	11801	1996	ME1a_B1.1.1
KX148186	0	241	12042	11801	1984	ME1a_A1.1.3
KX148187	0	241	12042	11801	1996	ME1a_A1.1
KX148188	0	241	12042	11801	1991	ME1a_A1.1
KX148189	0	241	12042	11801	1985	ME1a_A1.1
KX148190	0	241	12042	11801	1976	ME1a_A1.1
KX148191	0	240	12042	11802	1993	B1.2
KX148192	0	240	12042	11802	1993	B1.2
KX148193	0	237	12042	11805	2008	AF1a_A1
KX148194	0	237	12042	11805	1989	AF1a_A1
KX148195	0	238	12042	11804	2004	AF1a_A1
KX148196	0	238	12042	11804	1990	AF1a_A1
KX148197	0	238	12042	11804	2015	AF1a_A1
KX148198	0	238	12042	11804	1993	AF1a_A1.1
KX148199	0	238	12042	11804	1993	AF1a_A1.1
KX148200	0	235	12042	11807	1988	AF1a_A1.1
KX148201	0	237	12042	11805	1986	A1.1.1
KX148202	0	238	12042	11804	1995	A1.1.1
KX148203	0	241	12042	11801	1986	AF1b_A1.2.1
KX148204	0	242	12042	11800	1992	AF1b_A1.2
KX148205	0	241	12042	11801	1994	AF1b_A1.1
KX148206	0	241	12042	11801	1996	AF1b_A1.2
KX148207	0	241	12042	11801	2014	AF1b_A1.2
KX148208	0	240	12042	11802	1992	AF1b_A1
KX148209	0	241	12042	11801	2004	C1
KX148210	0	241	12042	11801	1998	C1
KX148211	0	241	12042	11801	1986	C1
KX148212	0	240	12042	11802	1993	CA2_A1
KX148213	0	241	12042	11801	1982	D1
KX148214	0	239	12042	11803	1995	D1.1.2
KX148215	0	239	12042	11803	1995	D1.1.2
KX148216	0	240	12042	11802	1986	D1.1.2
KX148217	0	238	12042	11804	1986	D1.1.2
KX708499	0	248	12042	11794	2015	D1.1
KX708500	0	248	12042	11794	2014	D1.1
KX708501	0	248	12042	11794	2013	D1.1
KX708502	0	249	12042	11793	2012	AM2a_A1
KX708503	0	249	12042	11793	2014	AM2a_A1
KX708504	0	244	12042	11798	2008	AM2a_A1
KY210220	0	128	12042	11914	2008	AF1b_B1
KY210221	147	130	12042	11765	2008	AF1b_B1
KY210222	0	119	12042	11923	2009	AF1b_B1
KY210223	0	128	12042	11914	2007	AF1b_A1.2
KY210224	0	119	12042	11923	2010	AF1b_B1.3
KY210225	0	119	12042	11923	2011	AF1b_D1.1.1
KY210226	1	122	12042	11919	2011	AF1b_B1.3
KY210227	0	128	12042	11914	2011	AF1b_A1.2
KY210228	194	186	12042	11662	2011	AF1b_B1
KY210229	0	119	12042	11923	2011	AF1b_D1.1
KY210230	0	119	12042	11923	2011	AF1b_B1.3
KY210231	0	119	12042	11923	2011	AF1b_D1.1.1
KY210232	0	119	12042	11923	2011	AF1b_D1.1.1
KY210233	0	119	12042	11923	2011	AF1b_A1.2
KY210234	8	128	12042	11906	2011	AF1b_D1.1.1
KY210235	0	119	12042	11923	2011	AF1b_D1.1.1
KY210236	0	128	12042	11914	2011	AF1b_B1.3
KY210237	0	122	12042	11920	2011	AF1b_A1.2
KY210238	0	119	12042	11923	2011	AF1b_D1.1
KY210239	0	119	12042	11923	2011	AF1b_D1.1.1
KY210240	0	158	12042	11884	2011	AF1b_A1.2
KY210241	0	137	12042	11905	2011	AF1b_D1.1.1
KY210242	0	119	12042	11923	2011	AF1b_A1.2
KY210243	0	128	12042	11914	2011	AF1b_D1.1.1
KY210244	0	184	12042	11858	2011	AF1b_B1.3
KY210245	0	119	12042	11923	2012	AF1b_A1.2
KY210246	0	119	12042	11923	2012	AF1b_D1.1.1
KY210247	0	119	12042	11923	2012	AF1b_D1.1.1
KY210248	0	119	12042	11923	2012	AF1b_B1.3
KY210249	0	119	12042	11923	2012	AF1b_D1.1.1
KY210250	0	122	12042	11920	2012	AF1b_D1.1.1
KY210251	0	119	12042	11923	2012	AF1b_D1.1.1
KY210252	0	119	12042	11923	2012	AF1b_A1.2
KY210253	0	119	12042	11923	2013	AF1b_A1.2
KY210254	0	120	12042	11922	2013	AF1b_A1.2
KY210255	0	119	12042	11923	2013	AF1b_A1.2
KY210256	0	119	12042	11923	2013	AF1b_A1.2
KY210257	0	119	12042	11923	2013	AF1b_A1.2
KY210258	0	120	12042	11922	2013	AF1b_D1.1.1
KY210259	0	122	12042	11920	2013	AF1b_D1
KY210260	6	145	12042	11891	2013	AF1b_D1.1.1
KY210261	0	119	12042	11923	2013	AF1b_A1.2
KY210262	0	119	12042	11923	2013	AF1b_B1.3
KY210263	0	119	12042	11923	2013	AF1b_A1.2
KY210264	0	119	12042	11923	2013	AF1b_A1.2
KY210265	0	119	12042	11923	2013	AF1b_B1.3
KY210266	0	119	12042	11923	2013	AF1b_A1.2
KY210267	0	119	12042	11923	2013	AF1b_B1.1
KY210268	0	119	12042	11923	2013	AF1b_E1
KY210269	0	119	12042	11923	2013	AF1b_A1.2
KY210270	0	119	12042	11923	2013	AF1b_A1.2
KY210271	0	119	12042	11923	2013	AF1b_D1.1.1
KY210272	0	119	12042	11923	2013	AF1b_D1.1.1
KY210273	0	119	12042	11923	2013	AF1b_B1.3
KY210274	0	119	12042	11923	2013	AF1b_A1.2
KY210275	0	128	12042	11914	2013	AF1b_A1.1.1
KY210276	0	119	12042	11923	2013	AF1b_B1.3
KY210277	0	119	12042	11923	2011	AF1b_A1.2
KY210278	0	122	12042	11920	2011	AF1b_E1
KY210279	29	139	12042	11874	2011	AF1b_A1.2
KY210280	5	119	12042	11918	2012	AF1b_A1.2
KY210281	0	119	12042	11923	2012	AF1b_A1.2
KY210282	0	173	12042	11869	2012	AF1b_A1.2
KY210283	0	119	12042	11923	2012	AF1b_A1.2
KY210284	17	128	12042	11897	2012	AF1b_A1.2
KY210285	0	119	12042	11923	2012	AF1b_A1.2
KY210286	0	120	12042	11922	2011	AF1b_B1.2.1
KY210287	7	169	12042	11866	2012	AF1b_E1
KY210288	0	120	12042	11922	2012	AF1b_E1
KY210289	0	122	12042	11920	2012	AF1b_D1.1.1
KY210290	0	122	12042	11920	2012	AF1b_D1.1.1
KY210291	0	119	12042	11923	2012	AF1b_D1.1
KY210292	0	119	12042	11923	2012	AF1b_D1.1.1
KY210293	0	127	12042	11915	2012	AF1b_D1.1.1
KY210294	0	122	12042	11920	2012	AF1b_A1.2
KY210295	0	119	12042	11923	2012	AF1b_E1
KY210296	0	119	12042	11923	2012	AF1b_E1
KY210297	0	119	12042	11923	2012	AF1b_B1.3
KY210298	0	122	12042	11920	2012	AF1b_B1.3
KY210299	0	128	12042	11914	2012	AF1b_D1.1.1
KY210300	0	119	12042	11923	2012	AF1b_D1.1.1
KY210301	0	119	12042	11923	2012	AF1b_D1.1.1
KY210302	0	122	12042	11920	2012	AF1b_D1.1.1
KY210303	0	119	12042	11923	2012	AF1b_B1.3
KY210304	0	119	12042	11923	2012	AF1b_A1.2
KY210305	0	119	12042	11923	2012	AF1b_B1.3
KY210306	0	119	12042	11923	2012	AF1b_A1.2
KY210307	0	119	12042	11923	2012	AF1b_D1.1.1
KY210308	0	167	12042	11875	2012	AF1b_B1.2.1
KY210309	0	136	12042	11906	2012	AF1b_A1.2
KY210310	0	151	12042	11891	2012	AF1b_A1.2
KY210311	0	123	12042	11919	2012	AF1b_A1.2
KY649620	0	158	12042	11884	2018	CA1_A1
KY765901	0	120	12042	11922	2012	E1
KY860583	0	119	12042	11923	1999	ME2_B1
KY860584	0	118	12042	11924	1999	ME2_B1
KY860585	0	119	12042	11923	2001	ME2_B1
KY860586	0	119	12042	11923	2001	ME2_B1
KY860587	0	119	12042	11923	2001	ME2_B1
KY860588	0	118	12042	11924	2004	ME2_B1
KY860589	0	118	12042	11924	2006	ME2_B1.1.1
KY860590	0	119	12042	11923	2007	ME2_B1
KY860591	0	118	12042	11924	2008	ME2_B1.1.1
KY860592	0	118	12042	11924	2009	ME2_B1.1
KY860593	0	118	12042	11924	2010	ME2_B1.1
KY860594	0	118	12042	11924	2012	ME2_B1.1.1
KY860595	0	119	12042	11923	2012	ME2_B1
KY860596	0	118	12042	11924	2014	ME2_B1.1.1
KY860597	0	118	12042	11924	2014	ME2_B1.1.1
KY860598	0	118	12042	11924	2014	ME2_B1.1.1
KY860599	0	118	12042	11924	2014	ME2_B1.1.1
KY860600	0	117	12042	11925	2014	ME2_B1.1.1
KY860601	0	117	12042	11925	2014	ME2_B1.1.1
KY860602	0	118	12042	11924	2014	ME2_B1.1.1
KY860603	0	119	12042	11923	2015	ME2_B1
KY860604	0	119	12042	11923	2000	ME1a_A1.1.4
KY860605	0	119	12042	11923	2001	ME1a_A1.1.4
KY860606	0	119	12042	11923	2001	ME1a_A1
KY860607	0	119	12042	11923	2001	ME2_A1.1.1
KY860608	0	119	12042	11923	2001	ME2_A1.1.1
KY860609	0	119	12042	11923	2001	ME2_A1
KY860610	0	119	12042	11923	2001	CA2_A1.1
KY860611	0	119	12042	11923	2001	ME1a_A1
KY860612	0	119	12042	11923	1989	ME2_A1.1
LC029889	0	119	12042	11923	2009	AF1b_A1.1
LC325820	0	115	12042	11927	2018	F1
LN879480	0	119	12042	11923	2002	E1
LN879481	0	120	12042	11922	1998	WE_A1
LT839616	0	115	12042	11927	2017	F1
LT909526	0	119	12042	11923	2018	ME1a_A1.1.1
LT909528	0	119	12042	11923	2018	AF1b_A1.2
LT909529	0	115	12042	11927	2018	AF1a_A1
LT909530	0	117	12042	11925	2018	D1.1.2
LT909531	0	112	12042	11930	2018	AF1a_A1.1
LT909532	0	119	12042	11923	2018	NEE_A1.1.1
LT909533	0	119	12042	11923	2018	ME1a_A1.1.2
LT909534	0	119	12042	11923	2018	AF1b_A1.2
LT909535	0	115	12042	11927	2018	AF1a_A1
LT909536	0	119	12042	11923	2018	AF1b_A1.1.1
LT909537	0	119	12042	11923	2018	NEE_A1.1.1
LT909538	0	119	12042	11923	2018	NEE_A1.1.1
LT909540	0	119	12042	11923	2018	ME1a_A1.1.2
LT909542	0	111	12042	11931	2018	AF1a_A1
LT909543	0	117	12042	11925	2018	D1.1.2
LT909544	0	118	12042	11924	2018	AM2a_A1
LT909546	0	116	12042	11926	2018	A1.1.1
LT909547	0	119	12042	11923	2018	CE_A1
LT909551	0	115	12042	11927	2018	AF1a_A1.1
MF172976	0	204	12042	11838	2018	CA1_A1
MF197741	0	240	12042	11802	2008	CA1_A1.1
MF197742	0	240	12042	11802	2014	CE_A1
MF197743	0	241	12042	11801	2010	NEE_A1.1
MG458306	0	118	12042	11924	2018	CE_A1
MG458309	0	119	12042	11923	1978	B1
MG458310	0	119	12042	11923	1986	WE_A1
MG458311	0	119	12042	11923	1998	EE_A1
MG458312	0	119	12042	11923	1997	B1.1
MG458315	0	119	12042	11923	1998	D1.1
MG458316	0	119	12042	11923	1998	D1.1
MG458317	0	119	12042	11923	1999	D1.1
MG458318	0	124	12042	11918	2008	AF1b_A1.2.1
MG458319	0	117	12042	11925	2012	A1.1.1
MH267792	0	158	12042	11884	2017	CA1_A1
MK760667	0	320	12042	11722	2008	ME1a_A1.1.3
MK760668	0	320	12042	11722	2008	ME1a_A1.1.3
MK760669	0	320	12042	11722	2008	ME1a_B1
MK760670	0	320	12042	11722	2008	ME1a_C1.1.1
MK760671	0	320	12042	11722	2008	ME1a_D1
MK760672	0	319	12042	11723	2008	ME1a_A1.1.3
MK760673	0	320	12042	11722	2008	ME1a_A1.1.1
MK760674	0	320	12042	11722	2008	ME1a_C1.1.1
MK760675	0	320	12042	11722	2008	CA2_A1.1.1
MK760676	0	320	12042	11722	2009	CA2_A1.1.1
MK760677	0	320	12042	11722	2009	ME1a_C1
MK760678	0	320	12042	11722	2009	ME1a_A1.1.3
MK760679	0	320	12042	11722	2008	CA2_A1.1.1
MK760680	0	320	12042	11722	2008	ME1a_A1.1
MK760681	0	320	12042	11722	2009	ME1a_B1.1
MK760682	0	320	12042	11722	2009	CA2_A1.1.1
MK760683	0	320	12042	11722	2009	ME1a_B1.1
MK760684	0	320	12042	11722	2009	CA2_A1.1.1
MK760685	0	321	12042	11721	2009	ME1a_C1.1.2
MK760686	0	320	12042	11722	2009	ME1a_A1.1.3
MK760687	0	320	12042	11722	2009	ME1a_A1.1
MK760688	0	320	12042	11722	2009	ME1a_A1.1.3
MK760689	0	320	12042	11722	2010	ME1a_C1.1
MK760690	0	320	12042	11722	2010	CA2_A1.1.1
MK760691	0	320	12042	11722	2009	ME1a_A1.1
MK760692	0	320	12042	11722	2009	ME1a_A1.1.3
MK760693	0	320	12042	11722	2009	ME1a_C1.1.2
MK760694	0	320	12042	11722	2009	ME1a_C1.1.1
MK760695	0	320	12042	11722	2011	ME1a_B1.1.1
MK760696	0	320	12042	11722	2012	ME1a_D1
MK760697	0	320	12042	11722	2012	ME1a_B1.1
MK760698	0	320	12042	11722	2012	ME1a_C1.1
MK760699	0	320	12042	11722	2012	ME1a_D1
MK760700	0	320	12042	11722	2012	CA1_B1
MK760701	0	320	12042	11722	2012	ME1a_C1
MK760703	0	320	12042	11722	2012	ME1a_C1.1.2
MK760704	0	320	12042	11722	2012	ME1a_D1
MK760705	0	320	12042	11722	2012	ME1a_C1.1
MK760706	0	320	12042	11722	2012	CA1_B1
MK760707	0	320	12042	11722	2012	CA1_B1
MK760708	0	320	12042	11722	2012	ME1a_C1.1.2
MK760709	0	320	12042	11722	2012	ME1a_A1.1.3
MK760710	0	320	12042	11722	2013	ME1a_A1.1.1
MK760711	0	319	12042	11723	2013	ME2_A1.1
MK760712	0	320	12042	11722	2013	CA1_B1
MK760713	0	320	12042	11722	2013	ME1a_C1.1.2
MK760714	0	320	12042	11722	2013	ME2_A1.1
MK760715	0	319	12042	11723	2013	ME1a_B1.1.1
MK760716	0	319	12042	11723	2013	ME1a_C1.1
MK760717	0	320	12042	11722	2013	ME2_A1.1
MK760718	0	320	12042	11722	2013	ME2_A1.1
MK760719	0	320	12042	11722	2013	ME1a_A1.1
MK760720	0	320	12042	11722	2013	ME1a_D1
MK760721	0	320	12042	11722	2013	ME1a_C1.1.2
MK760722	0	319	12042	11723	2013	ME1a_C1.1
MK760723	0	320	12042	11722	2013	CA1_B1
MK760724	0	320	12042	11722	2013	ME1a_C1.1.1
MK760725	0	320	12042	11722	2013	ME1a_C1.1.2
MK760726	0	320	12042	11722	2013	ME1a_D1
MK760727	0	320	12042	11722	2013	ME1a_A1.1.3
MK760728	0	320	12042	11722	2014	ME1a_A1.1.3
MK760730	0	320	12042	11722	2014	ME2_A1.1
MK760731	0	319	12042	11723	2014	CA1_B1
MK760732	0	319	12042	11723	2014	ME1a_C1.1.2
MK760733	0	320	12042	11722	2014	ME1a_C1.1.2
MK760734	0	320	12042	11722	2013	CA1_B1
MK760736	0	320	12042	11722	2014	ME1a_C1.1.1
MK760737	0	320	12042	11722	2013	ME1a_C1.1.1
MK760738	0	320	12042	11722	2014	ME1a_D1
MK760739	0	319	12042	11723	2013	ME1a_A1.1.3
MK760740	0	320	12042	11722	2013	ME1a_C1.1.1
MK760741	0	320	12042	11722	2013	ME1a_D1
MK760742	0	320	12042	11722	2014	ME1a_B1.1.1
MK760743	0	320	12042	11722	2014	ME2_A1.1
MK760744	0	320	12042	11722	2014	CA1_B1
MK760745	0	320	12042	11722	2014	ME1a_D1
MK760746	0	319	12042	11723	2014	ME2_A1.1
MK760747	0	320	12042	11722	2014	CA2_A1.1.1
MK760748	0	320	12042	11722	2014	ME1a_C1.1.2
MK760749	0	320	12042	11722	2014	ME1a_C1.1.2
MK760750	0	320	12042	11722	2014	ME1a_C1.1
MK760751	0	320	12042	11722	2014	ME1a_B1
MK760752	0	320	12042	11722	2014	ME1a_C1.1.2
